PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	PCA10	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
2	1	l19	SAMPLE	GM 6001	-0.505168002254243	0.611611212850453	-0.398676247574017	-1.65114859881496	-0.0886062696091532	0.142365196439632	0.61340763855487	0.669626009583583	-0.484533287444044	-0.0440737904058531	1.26549380948065	3.62366648060915e-60	0	331	GM 6001	+ IR	L19	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51025.5027027027
1	1	h16	SAMPLE	Tranylcypromine hemisulfate	-1.97993996229062	-0.73098609922083	1.82175052391023	-1.83744310716312	-0.982684056885303	-0.310368595264965	-0.678328255445175	-0.293587351702333	0.591464475303066	-0.383086691746139	1.25748131706641	2.86241499148142e-59	0	198	Tranylcypromine hemisulfate	+ IR	H16	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	39915.1220657277
2	1	n13	SAMPLE	2.2'.3.3'.4.4'-Hexahydroxy-1.1'-biphenyl-6.6'-dimethanol dimethyl ether	-0.0255895997475449	0.521822236652959	-0.747740602931923	-1.27104360164355	0.396292119073276	-0.924544254885844	0.627298831781706	0.348185198101022	0.695497533570014	-0.73909821841034	1.25372763095536	7.4428889151e-59	0	242	2.2'.3.3'.4.4'-Hexahydroxy-1.1'-biphenyl-6.6'-dimethanol dimethyl ether	+ IR	N13	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51631.9325153374
1	1	l10	SAMPLE	E-64-d	-0.45402479535564	1.23110825619424	-0.354061206134236	0.223886479632849	1.61430429855924	-0.271315369146191	0.274763258785253	0.678291311434917	1.86522236481238	-0.292609064149298	1.24901220701989	2.4689624804162e-58	0	103	E-64-d	+ IR	L10	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	51869.9617486339
2	1	k13	SAMPLE	3.4-Dichloroisocoumarin	0.676010207513548	1.7633116529614	-0.805917226684296	0.609417780721307	1.40649767506286	0.647125071301756	-0.146921110857204	0.221504347412814	-0.0199625574705659	-0.787687237985184	1.24629662250106	4.88582961578921e-58	0	243	3.4-Dichloroisocoumarin	+ IR	K13	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	59168.0136986301
1	1	l11	SAMPLE	Apigenin	-0.135550082995898	1.71055775013815	0.0371740322430649	-0.192406663574019	-0.88739479612053	-0.119154866799069	0.212984875232685	-1.16878996788727	-0.132294627255794	-0.576950954518828	1.24017210424682	2.30058638054203e-57	0	40	Apigenin	+ IR	L11	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	52528.1061452514
2	1	b09	NEGATIVE	DMSO	-0.20216371468967	-0.796392547192893	-0.274021672390616	-0.736146595989481	0.476911633124812	0.0834392204738089	-1.00493233928467	0.52336000736668	-0.460643839936174	0.851701931838765	1.23935524736649	2.79533126455806e-57	0	296	DMSO	+ IR	B09	AstroD_IR_3uM	3uM	NEG	AstroD_IR_3uM	50967.8108108108
1	1	c17	SAMPLE	KN-62	0.616287981571095	-0.862403622812401	-0.595840261957826	-0.976454753475011	0.0810879270870873	-0.58169612202222	0.387206550893737	0.278612257771682	0.294505883579951	0.508974113117284	1.23826603089056	3.63966603750547e-57	0	135	KN-62	+ IR	C17	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	53358.6181818182
1	1	b05	SAMPLE	BAY 11-7082	0.584751926634836	-1.21315208553183	-1.00707133406535	0.773874033439257	-0.872925180838211	-0.818992712725183	-1.4873256074886	1.34837405411117	1.71534976913746	-2.77273773144262	1.23810784555377	3.74143964463684e-57	0	44	BAY 11-7082	+ IR	B05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	56559.5338345865
2	1	b10	SAMPLE	N-Ethylmaleimide	-0.378679922592728	-0.479249963887156	0.388989208245926	-2.83197112536776	0.531962056089056	-0.407571889217166	-0.485985017272942	0.41426946255165	-0.130094726071433	-1.33766528153709	1.23771071726185	4.08710325542215e-57	0	361	N-Ethylmaleimide	+ IR	B10	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	49538.6542553191
1	1	o05	SAMPLE	5-Aza-2'-deoxycytidine	1.41034645354095	-0.671163421449181	-0.566718593728344	0.621799661722958	0.0345165297866369	-0.601611277775099	-1.03792746406605	1.66367701783769	1.21536210718398	1.92038320099845	1.23763405074761	4.1165659380333e-57	0	19	5-Aza-2'-deoxycytidine	+ IR	O05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	59808.7642857143
1	1	o12	SAMPLE	BML-278	0.538757980234955	1.77943895448529	0.4648614615145	1.73064970216235	0.208373632284658	-0.395434453298677	0.439351705216567	0.02030163748711	2.70091964930792	0.937935505130749	1.23462913040147	8.70760500281533e-57	0	53	BML-278	+ IR	O12	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	54798.2403100775
1	1	d16	SAMPLE	BML-257	1.01978931957412	-0.968244463223478	-1.63552284520284	-1.30372715145496	-1.51243161362132	1.05052001628601	0.789204071387832	-0.436491521396626	-0.461322613330776	-1.50814067212658	1.22922471847815	3.3641989610017e-56	0	49	BML-257	+ IR	D16	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	59267.3
1	1	j15	SAMPLE	Indirubin-3'-monooxime	1.37035627908354	0.77403721214319	-0.642400370892843	-0.177846899053956	1.21998823823663	1.01567141144663	-0.442033118299878	0.3278876367252	0.747964475188458	-1.16102572071947	1.22830593703063	4.18892616162288e-56	0	128	Indirubin-3'-monooxime	+ IR	J15	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	62038.011627907
1	1	i15	SAMPLE	DL-Thiorphan	-0.863199197882622	0.528337500914029	-1.08938556849336	-1.14942668044089	-0.706128527521634	0.0824876740915152	-0.184771144311253	-1.40572086327867	-0.622776319508624	0.0929556217225371	1.22636397007454	6.7429276209078e-56	0	73	DL-Thiorphan	+ IR	I15	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	49691.4299516908
1	1	c08	SAMPLE	PEmptyK	0.351959888319418	-0.37272905435798	-1.39437243299005	-0.759206344438994	-0.812917912593245	-0.00329196799283903	-0.0693111114967925	0.665733110247127	-1.34382169725198	-0.401867752898468	1.22145895868445	2.27530483358003e-55	0	160	PEmptyK	+ IR	C08	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	54680.4104477612
1	1	j12	SAMPLE	NapSul-Ile-Trp-CHO	0.429968436038466	-0.167278302336501	1.60236776992899	-0.0952889606434937	-0.63140679340418	1.02013552244414	-0.386456898953332	0.801986987630882	0.231019001486547	0.368686128572339	1.22002838054461	3.21440721714959e-55	0	149	NapSul-Ile-Trp-CHO	+ IR	J12	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	51441.68
2	1	n09	SAMPLE	Hypericin	0.791536351074393	1.74311166853649	-0.639698842292488	0.604912781869453	2.82234632595912	0.665351943320342	-0.146709133047017	0.67389139186767	0.731695769996655	-0.268218913698538	1.2191332864781	3.97262870834756e-55	0	340	Hypericin	+ IR	N09	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	60695.322147651
2	1	i19	SAMPLE	Anacardic acid	-0.218238202253159	-0.517946291044008	0.697912960716215	-0.283286757773257	-1.59160392125714	-0.407326338922102	-1.04753859416994	0.468451307192195	1.25227087235241	-1.94467108229008	1.21874417450198	4.32828347566265e-55	0	263	Anacardic acid	+ IR	I19	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	48072.7044025157
2	1	c15	SAMPLE	Calpain Inhibitor II (ALLM)	0.261388951748261	-0.910623894428162	-0.913214100260836	1.09997880146174	-1.08480294065608	-1.12886898370921	-1.23474396040013	1.24319439882173	0.338665126640585	1.93275739887442	1.21814129578411	4.973909118897e-55	0	286	Calpain Inhibitor II (ALLM)	+ IR	C15	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	50450.4718309859
1	1	b12	SAMPLE	P32/98 hemifumarate salt	-0.877984224908069	-1.78422384254478	0.382159702529174	-0.282521305543629	-1.73215697745866	0.102046213216106	-0.667836973879968	1.17500750783463	0.381720447010024	0.584199543612333	1.21516089457561	1.03182048867022e-54	0	157	P32/98 hemifumarate salt	+ IR	B12	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	46064.2240437158
1	1	k05	SAMPLE	MC-1293	-0.201868067393003	0.686716573915271	-0.40653122475604	0.508478710087898	-0.250379974927453	-0.627049750768879	-0.828008597015159	0.505079814671465	0.177568278328733	1.5912580557097	1.20973276553326	3.91074781723293e-54	0	142	MC-1293	+ IR	K05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	50992.4540540541
2	1	d12	SAMPLE	BIX-01294	0.91427627254128	-0.488350499421053	0.0446742655132362	-1.1705588506761	0.520889475465581	1.93970733206913	0.679892242073851	1.62273453844753	-0.0792009974008468	2.02004894107932	1.20943655866608	4.16251726638738e-54	0	271	BIX-01294	+ IR	D12	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	58863.6992481203
2	1	c20	SAMPLE	AG957	0.398307709180279	-1.25667181343682	-0.408078584840106	-0.346989237490989	-0.413866369253383	-0.787561736085124	-1.08861157064554	-0.747025648937848	0.674674118372624	-0.0227704849562215	1.20881970131757	4.7954733439712e-54	0	259	AG957	+ IR	C20	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	52127.6973684211
1	1	f05	SAMPLE	AG-494	0.912914664046082	-1.04124083312113	-0.846368687566752	0.261145962592281	-1.52179111349406	-1.42236706766634	-2.29765162563343	-0.303247757536387	0.286748029780279	-1.02042993554375	1.20786010100957	6.01151926973304e-54	0	31	AG-494	+ IR	F05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	55906.4316546763
1	1	b10	SAMPLE	N-Ethylmaleimide	1.49553812529259	0.395501599211556	-1.18325764252505	0.347761660493819	0.591724677360204	1.36099935657435	0.106333640408721	1.17804701670453	0.648846591520594	-1.76793483146545	1.20659325023099	8.1267124063736e-54	0	146	N-Ethylmaleimide	+ IR	B10	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	64128.140625
2	1	h19	SAMPLE	Terreic acid	0.745108817786436	0.525897780111431	-0.718736648920958	-0.169330731171011	-1.0003849071717	-0.868954872842736	0.411473198391165	-0.596896742561054	0.464565113996157	-1.13369070964982	1.20637276130062	8.4920770515804e-54	0	406	Terreic acid	+ IR	H19	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51953.6888888889
2	1	g16	SAMPLE	JSH 23	-0.00925456567066746	-0.898765018898704	-0.796187228747947	-0.496102905808996	0.208241064292549	-1.38015954862456	-2.28033415402152	-1.90309005499085	-0.447543934149421	-0.0554120673916803	1.20403896979893	1.49137253037335e-53	0	349	JSH 23	+ IR	G16	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	47302.0283687943
1	1	c14	NEGATIVE	DMSO	-0.46867899122614	1.09934782088136	0.822438809289523	-0.940114462942396	0.462494349535592	0.147836957652043	-0.270143209362797	1.68260793511802	-1.21880203135392	-1.38618654177752	1.20346351014435	1.70029372878352e-53	0	77	DMSO	+ IR	C14	AstroD_IR_1uM	1uM	NEG	AstroD_IR_1uM	49247.1918604651
1	1	o06	SAMPLE	Enalapril	0.765336710250432	-0.0327780867673331	-1.22185186620926	0.60709396289417	-0.575347497089957	0.530384506815044	0.130688546195408	-0.294873880260116	1.07811177729307	-0.661274943670544	1.2022545237839	2.26400292950106e-53	0	105	Enalapril	+ IR	O06	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	56827.4461538462
2	1	m15	SAMPLE	TYRPHOSTIN AG 1288	-0.16954846574428	-0.106378889925879	-1.02814344954082	-0.042930720764922	0.621475591853864	0.478676115166925	-0.486090807638578	0.104929288181936	-0.0406085141614621	-0.077901157742433	1.20132901626354	2.81186651241787e-53	0	420	TYRPHOSTIN AG 1288	+ IR	M15	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	55340.9281045752
2	1	e13	SAMPLE	Genistein	0.755367335927653	0.643714598163599	-0.340824887566954	1.07558880676868	2.41190263039941	-1.23119188728442	-1.71002682354464	-0.235736063512861	0.887799087888696	1.19343762299948	1.19923040265785	4.65084016316901e-53	0	329	Genistein	+ IR	E13	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	54675.6013986014
2	1	g13	SAMPLE	CA-074 Me	0.537908046620743	-0.0955084684075389	-1.31433341573764	0.322836666863653	-0.936825941309716	0.360898977466948	0.535983956635087	-0.095437228136686	1.00188674161211	0.200428347336889	1.19892951679965	4.95719682565545e-53	0	285	CA-074 Me	+ IR	G13	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	55717.7866666667
2	1	b12	SAMPLE	P32/98 hemifumarate salt	1.15905635427507	0.733374143678621	-1.37990816551705	-0.86220875557141	-0.660472436007347	-0.270945743013721	0.705919572351847	1.15949038139465	-0.973564763990205	-2.54376527402569	1.1954441435795	1.14788182896171e-52	0	371	P32/98 hemifumarate salt	+ IR	B12	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	56053.2168674699
1	1	b13	SAMPLE	Resveratrol	-0.710718809533708	-1.61223718230079	0.774159198127565	-0.914887524050341	0.34644712970125	-0.465878614876837	-0.675393115613613	1.76324882600168	1.00803515309797	1.27540919448254	1.1941602554318	1.55349121351499e-52	0	172	Resveratrol	+ IR	B13	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	47513.1666666667
1	1	k13	SAMPLE	3.4-Dichloroisocoumarin	0.665686417733277	1.86701004856653	-0.267851432904346	0.927566244174468	1.43997006694952	0.994620395924531	1.26203426716544	1.58638187741282	0.808839959355676	1.97234174646702	1.19346476487121	1.82210327155074e-52	0	17	3.4-Dichloroisocoumarin	+ IR	K13	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	58619.6730769231
1	1	i19	SAMPLE	Anacardic acid	-0.64425713436916	-0.122548783040186	-1.01245750095413	0.680465012674046	-0.937108096587601	0.0127787519025089	-1.60481628900936	0.829933882776789	-0.244346348592012	-0.778797182989738	1.19144221769991	2.94795685531602e-52	0	38	Anacardic acid	+ IR	I19	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	48836.5620915033
1	1	m08	SAMPLE	2.4-Pyridinedicarboxylic Acid	0.595594966701616	-0.115526471881538	-1.04373240063583	0.248923527729012	-0.318770483906562	0.37881718529892	0.475212212789224	0.351156178368159	0.591906393748287	1.72291121766195	1.19129301132973	3.02840060361427e-52	0	16	2.4-Pyridinedicarboxylic Acid	+ IR	M08	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	58287.2272727273
2	1	l09	SAMPLE	Z-PLG-NHOH	0.766074825549517	0.0909329062745855	-1.01003292083527	0.274263411941225	0.660818729061124	-0.276153350102842	0.271741825463955	0.752081665624967	0.983489251422452	-0.651408135919346	1.1893759359153	4.7718772225634e-52	0	432	Z-PLG-NHOH	+ IR	L09	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	56065.6870229008
2	1	m09	SAMPLE	Suramin·6Na	-0.140199784915692	-0.0566958050155021	0.0490023638440196	-1.35659542171152	2.80199792673717	-0.306209239753095	-1.11131487221645	0.858979395692847	0.342632886220667	-0.280600264790903	1.18727421066448	7.85501873347432e-52	0	404	Suramin·6Na	+ IR	M09	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51850.9038461538
1	1	c05	SAMPLE	TYRPHOSTIN 23	3.35865550963175	-1.14938055666721	-1.67296442282357	0.450204241049634	-0.717073346469178	0.657474836306279	-1.70457013145638	0.909095969678455	0.439619346196608	-1.07688147821786	1.18703324984051	8.25066551593633e-52	0	202	TYRPHOSTIN 23	+ IR	C05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	70951.8545454545
2	1	l11	SAMPLE	Apigenin	-0.431599829888175	-0.356747483528287	0.743392451391199	-0.309101498982868	-1.42939935937194	-0.558718132564803	-1.49160310239493	-1.01868090275895	-0.0954152538359513	-0.805737358546258	1.18654366336333	9.20207141516963e-52	0	265	Apigenin	+ IR	L11	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	43581.6770833333
2	1	g17	SAMPLE	Fluoro-SAHA	0.785813994026585	1.09017886225615	0.0792083156012093	0.971141269387675	-0.761225837657013	-2.64985365978791	-1.6793395160859	-2.19037299802517	-0.277058151136159	3.02880908390928	1.18639893607575	9.4450962853467e-52	0	327	Fluoro-SAHA	+ IR	G17	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	48592.4621848739
1	1	b06	SAMPLE	BML-244	1.50028897395451	-0.409081489683489	-1.12815549841575	-0.918736992610268	0.159024790395355	0.901368229945378	0.701429236903715	1.9715616822672	-1.05508843206796	-1.05601629894803	1.18571622196017	1.10366157034516e-51	0	48	BML-244	+ IR	B06	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	62793.369047619
1	1	o07	NEGATIVE	DMSO	1.70817265622892	0.354218848580793	-0.744864724083013	1.37257655184475	-0.591611455716163	0.222640335743821	0.790067446191397	1.04583963318118	0.829841011608199	0.90451668209399	1.18367857145506	1.78626612920454e-51	0	100	DMSO	+ IR	O07	AstroD_IR_1uM	1uM	NEG	AstroD_IR_1uM	60864.8434782609
2	1	d07	SAMPLE	Valproic acid	1.11182930659857	1.48449248344358	-0.223164357955674	-1.34078932119584	2.94026774655049	0.522725074802618	-0.0308955203061486	0.150525965503206	-1.63678102066367	1.17580291614684	1.17800126736447	6.90162019091892e-51	0	425	Valproic acid	+ IR	D07	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	59743.2706766917
2	1	c10	SAMPLE	Bestatin·HCl	0.461269273619157	0.523943294920921	1.68564503660803	-1.27413694633461	-0.7832204805106	1.15375979170483	0.079029762384481	1.38162887996244	-1.49985815234524	0.0313955622752774	1.17663739654379	9.47652148925384e-51	0	270	Bestatin·HCl	+ IR	C10	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51749.8590604027
2	1	j16	SAMPLE	Gabexate mesylate	-0.973241171840016	1.07556423104581	-0.330220763012149	0.322787586834253	0.152754141391731	-0.396420251193948	-0.547367308561977	-0.568030701246285	0.473722565311538	-0.18447762506537	1.17621282225832	1.03982215267105e-50	0	328	Gabexate mesylate	+ IR	J16	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	45900.6708074534
2	1	o07	NEGATIVE	DMSO	0.180617796832785	1.60919569261763	0.0953582061791369	1.53028733990637	0.723806094897446	-0.174854796322182	-0.671875251648372	0.30756928939979	0.163176585805286	-0.107882587372548	1.17317864394538	2.12334804862275e-50	0	319	DMSO	+ IR	O07	AstroD_IR_3uM	3uM	NEG	AstroD_IR_3uM	50812.4173228346
2	1	o08	SAMPLE	PMSF	1.01366046246072	0.0645266330243645	2.11079513630849	-2.97244521224995	-0.235926652857538	-0.113857118760682	0.231642264931296	0.23362624931231	-1.22724303730363	-0.0354487426861007	1.17207980204881	2.73387265814829e-50	0	380	PMSF	+ IR	O08	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51767.6771653543
1	1	g08	SAMPLE	Nafamostat mesylate	1.85604820011723	0.0652716069499359	0.0441833031196966	-0.187993627940551	1.21077967055322	0.107294138522747	0.633354810206393	0.423909172490872	1.16779544791714	0.645750564004437	1.17018576768412	4.24907293030695e-50	0	148	Nafamostat mesylate	+ IR	G08	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	60665.7045454545
1	1	d06	SAMPLE	TYRPHOSTIN 25	1.30313711993527	0.7112744081407	-1.13712321237762	-0.279522156156225	0.45951187080048	-0.302730128965655	-0.410421600510951	0.618124262392302	-0.826748715778599	-0.998621171892212	1.16958137218287	4.86319391411277e-50	0	203	TYRPHOSTIN 25	+ IR	D06	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	58646.8039215686
2	1	d21	SAMPLE	Imatinib	0.463048066555572	2.07325973822373	-0.936083000175488	-0.579462484210614	-0.387963765876496	0.831169155440315	1.84236633944158	-0.848002119032816	0.261423557961288	0.170722857232895	1.16267616406531	2.45994244676967e-49	0	341	Imatinib	+ IR	D21	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	57511.5874125874
2	1	d06	SAMPLE	TYRPHOSTIN 25	0.559390790120825	0.0713275805246212	-0.953484568793509	1.14757996887338	0.679846221994926	0.770401790802924	-0.265018719735502	0.450407128239973	0.55608958932634	1.06351923293505	1.16150305228499	3.21457602376304e-49	0	416	TYRPHOSTIN 25	+ IR	D06	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	58074.875862069
1	1	b18	SAMPLE	TYRPHOSTIN 47	1.24471673010032	0.0318586042596264	-1.22501434618028	-1.08691453904413	-0.253860837053233	0.970666022414193	-0.323357694399995	-0.593229582434805	-0.992146041822004	0.177289968767664	1.15820024728271	6.91566780922694e-49	0	205	TYRPHOSTIN 47	+ IR	B18	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	60950.8787878788
2	1	k16	SAMPLE	Lavendustin A	0.322165513848679	-0.423696157869442	-0.200876495105758	-0.203529871363396	0.0290000952045505	1.05748907611871	-0.459135613694002	0.309313499959868	-0.75033668700781	0.646728309513178	1.15690866818304	9.27986687972557e-49	0	353	Lavendustin A	+ IR	K16	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	54621.406779661
1	1	k18	NEGATIVE	DMSO	-0.932450818057345	-0.477594671387265	1.00449372820166	0.248516461888809	-0.871748028327594	-0.923057286328494	-1.1979400052732	1.09452347559577	0.267576002233597	-1.58581353744207	1.15638770608006	1.03987346252962e-48	0	93	DMSO	+ IR	K18	AstroD_IR_1uM	1uM	NEG	AstroD_IR_1uM	41944.7564766839
1	1	m05	SAMPLE	Ro 31-8220 mesylate	1.02408268707574	0.970006493910172	-0.923189543980725	0.859109664301305	0.574835469938974	-0.304531124529178	0.0605731076708656	-0.342138292087783	1.32923740646962	0.808803209232826	1.14303147092691	2.28248561436455e-47	0	174	Ro 31-8220 mesylate	+ IR	M05	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	56757.6357615894
1	1	c11	SAMPLE	Piceatannol	1.38506872792411	-0.734814163640346	-0.544359594907403	-0.71567966522066	-0.722166632044996	-1.2477020240245	-0.573302132311267	-0.675002048113431	-0.185748978257191	0.963815919343859	1.14232994183101	2.6616866425096e-47	0	164	Piceatannol	+ IR	C11	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	56818.552
2	1	l17	SAMPLE	Aminoresveratrol sulfate	0.555713827189969	0.118886107847198	0.366295610140145	0.557701795558572	-0.368241053338371	-0.127911585016806	-0.232810956076769	0.217343036994042	0.0274518394669409	-0.0550935145569827	1.14205133401754	2.81614491387896e-47	0	262	Aminoresveratrol sulfate	+ IR	L17	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51605.6137931034
1	1	n07	NEGATIVE	DMSO	0.434445036353396	0.910065660605733	-0.712808588802196	1.51857809616	-0.269765312833861	-0.123321384201547	-0.842770001352105	1.04187664634667	0.504391606720409	2.41206088601483	1.14081946501716	3.70924089498584e-47	0	98	DMSO	+ IR	N07	AstroD_IR_1uM	1uM	NEG	AstroD_IR_1uM	55782.9
2	1	e07	SAMPLE	Isonicotinamide	0.509591440561975	-0.844183595700478	-1.59297340480244	1.07821777569178	-0.0724215552141472	0.655307927082805	-0.476484359217564	0.2795850002841	1.94303388113641	-0.510390464480133	1.13906650850721	5.5037484593675e-47	0	346	Isonicotinamide	+ IR	E07	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	57867.3858267717
1	1	j08	SAMPLE	QuercetinÂ·2H2O	-0.141275771392285	1.53121143632863	-0.96543514915457	0.157697313744596	1.1930670561888	-0.602252273213729	-0.559464779550519	0.681488985992077	-0.230550479636585	-0.855383780329534	1.13224630607056	2.5927466197475e-46	0	170	QuercetinÂ·2H2O	+ IR	J08	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	54000.3658536585
1	1	o17	SAMPLE	BMS-3	2.24331636791028	1.5782659694724	-0.4799173442499	1.05921283117948	0.851068660742015	-0.190973204191571	0.515353125927237	-0.64226847819195	1.83999867081839	-0.810183318564759	1.12890839620668	5.49183896281118e-46	0	56	BMS-3	+ IR	O17	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	60178.0384615385
2	1	m13	SAMPLE	Triacetylresveratrol	-1.19605950353068	2.56757290455254	-0.563988947177362	-0.3755406091329	1.621065935348	-1.01613119737774	0.696966099368008	0.441122741551882	0.332835272855386	-0.102799417968076	1.1250646367927	1.30045563518564e-45	0	412	Triacetylresveratrol	+ IR	M13	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	46245.8875
1	1	l07	NEGATIVE	DMSO	2.49223632767723	2.15918190604588	-0.208496332391406	-0.365530378951616	1.83618676081995	0.922912422256213	0.895402390822574	-0.135257966242245	0.247793569213375	2.80182789436372	1.12275780732042	2.17146913919342e-45	0	94	DMSO	+ IR	L07	AstroD_IR_1uM	1uM	NEG	AstroD_IR_1uM	69135.748091603
1	1	e15	SAMPLE	URB-597	-0.103656883442255	1.58210399195419	-0.77849127488209	-1.18405260803684	1.34289223110231	0.196836536181147	-0.603592020559755	0.183861933738116	-1.30284111156705	1.24175486174405	1.12121870967427	3.04757141605626e-45	0	211	URB-597	+ IR	E15	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	54701.1028571429
1	1	k08	SAMPLE	2-Aminopurine	-0.481562642635192	0.252537513498602	-0.407794966161025	0.522540488028779	-0.485915360592847	-1.57434446010519	-0.231854928965519	1.03330044682677	-0.206228468204083	0.910227666466037	1.12104914725615	3.14316772638282e-45	0	13	2-Aminopurine	+ IR	K08	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	47759.25
2	1	e19	SAMPLE	Z-VAD-FMK	-0.82596860689994	0.0268695371008062	-1.10635783586603	-1.00278369188616	0.18869636373896	0.942319481869689	0.667425509054842	0.890260539849145	-0.132796645108658	0.500982947631165	1.1185049900445	5.52322191614273e-45	0	434	Z-VAD-FMK	+ IR	E19	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	51846.65625
1	1	j17	SAMPLE	Zebularine	-0.933551367826299	-0.0888928832593586	0.971121591376084	-0.556135631407456	-0.821358758254112	-0.382022691167282	-0.239732872120203	-0.691712501102756	0.135751014532672	0.35250492554899	1.11817607246386	5.90343379223213e-45	0	223	Zebularine	+ IR	J17	AstroD_IR_1uM	1uM	SAMPLE	AstroD_IR_1uM	45684.4949494949
2	1	g10	SAMPLE	ITSA-1	-0.201211674500245	-0.736694559102877	-0.859769812182705	-0.0172675846718573	0.234177426543282	-0.462328545537225	0.201170757131803	1.69792435998899	0.420351822770494	2.63977451836355	1.11674789264545	8.06975037074531e-45	0	347	ITSA-1	+ IR	G10	AstroD_IR_3uM	3uM	SAMPLE	AstroD_IR_3uM	49440.6402877698
