PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	PCA10	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Compound	IRstatut	Wellnumber	XPlate	Concentration	Category	XsplitColumn	Raw_AreaShapeAreaC
1	1	l09	SAMPLE	Z-PLG-NHOH	-0.175457247910394	-0.989777151949007	0.657422246638929	1.1520516563102	-1.10763148794837	-0.487187105367762	2.11589304937592	-1.18941110318541	-0.644768481315928	-0.558400215720715	1.27024316395873	1.02983736569252e-43	0	217	Z-PLG-NHOH	+ IR	L09	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	71797.625
2	1	h09	NEGATIVE	DMSO	0.762486067274541	2.96247405951625	1.26318041668996	-0.794778780436593	0.320604453806108	-0.438560364575735	0.726337332321805	-1.15365462905857	2.27915238212618	1.37012952494367	1.26987397491454	1.08774162090119e-43	0	310	DMSO	+ IR	H09	AstroF_IR_3uM	3uM	NEG	AstroF_IR_3uM	54491.0089285714
2	1	n17	SAMPLE	TYRPHOSTIN AG 1295	-0.974590434900757	-1.95396587838158	1.49915416844304	-1.00336630774638	1.8560485132588	0.37953282181751	-0.636080399035977	-1.07704365695057	0.717517666303897	-0.45510569364843	1.26927854274322	1.19831823735246e-43	0	429	TYRPHOSTIN AG 1295	+ IR	N17	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	43033.9661016949
2	1	e05	SAMPLE	Argatroban	-0.212092134207882	0.41861688155765	0.178548918883092	0.700181294614625	-1.77445780250006	-0.214282825111992	-0.556769569535655	0.284403666297691	0.83322420899686	-0.0493828343706074	1.26846624450394	1.37442384853104e-43	0	266	Argatroban	+ IR	E05	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	65543.0925925926
2	1	g05	SAMPLE	B2	0.125596954333211	-0.0843293296363647	-1.05203456938761	0.2193584638772	-1.21055649293135	-0.614200897140339	0.54268278611231	-1.26519309877926	0.648650892904747	-1.88884370708268	1.26543157306724	2.37778464812854e-43	0	267	B2	+ IR	G05	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	61115.2828282828
2	1	n13	SAMPLE	2.2'.3.3'.4.4'-Hexahydroxy-1.1'-biphenyl-6.6'-dimethanol dimethyl ether	-0.321359251426505	0.486386037871839	0.158204168171381	-0.119427727760344	0.563557687438706	-0.271281222923448	0.563140465418011	-0.600624381097571	-0.157940489988129	-1.2770717716935	1.26170874805082	4.66264715627207e-43	0	239	2.2'.3.3'.4.4'-Hexahydroxy-1.1'-biphenyl-6.6'-dimethanol dimethyl ether	+ IR	N13	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	58239.7625
2	1	l10	SAMPLE	E-64-d	0.857798530083153	0.931849970021897	-0.158885694238677	1.26494427420705	-0.877693415675111	-0.441152056500651	0.363402575384678	-0.532722810718678	0.981728584904551	1.06248040094091	1.2608554729745	5.38535196952834e-43	0	327	E-64-d	+ IR	L10	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	62502.2048192771
1	1	c19	SAMPLE	NCH-51	3.40888374043359	-0.749663015056553	1.44427255197784	-2.28405685463465	0.415399280834875	-0.009686245427919	-0.0202815605895595	-1.55328882184066	0.378672478474327	-0.643569299392797	1.25996063514814	6.26800102943912e-43	0	149	NCH-51	+ IR	C19	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	52267.1101321586
2	1	f15	SAMPLE	N9-isopropyl-olomoucine	0.625301660305074	1.80992951820269	0.262494047970743	0.00516089229986092	-0.514751849719847	-0.496997128049508	0.379493637902904	-0.679567050303171	1.44534500666497	0.951331108036105	1.25809609416392	8.7165322211408e-43	0	371	N9-isopropyl-olomoucine	+ IR	F15	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	60836.7244094488
2	1	c11	SAMPLE	Piceatannol	1.08167243786858	-0.10754001238617	-0.889031368269075	0.916991033794433	-0.709909008305398	-0.364460383706151	-1.54368732073498	1.20628535651236	0.891652574412028	-0.591616706255831	1.2564668641466	1.16050521877273e-42	0	388	Piceatannol	+ IR	C11	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	53585.0294117647
1	1	l19	SAMPLE	GM 6001	-0.166321981513661	-1.23823014715013	-0.183200619716147	-0.550369215836649	-1.19581298617103	-1.32875256423984	-1.85593691051228	1.74530982586423	1.50613756556088	-0.758449093584628	1.25549489886234	1.36961311238348e-42	0	113	GM 6001	+ IR	L19	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	50942.0307692308
1	1	f10	SAMPLE	LY 294002	0.161642361719526	1.12656490093827	-0.777567288544894	2.828528946031	-0.71776708770203	-0.221697882849484	0.265626898927725	0.0694762369169349	0.982402219199954	0.270722177299978	1.25433773977829	1.67203165531084e-42	0	138	LY 294002	+ IR	F10	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	73956.3709677419
2	1	j14	SAMPLE	Kenpaullone	-0.561334869647958	-0.895534820178112	2.12090597353932	1.69926478495197	1.03027384395066	-0.107534535212544	0.711355868806877	-1.66457406982848	-0.731136349255013	1.62660557419273	1.25052442054487	3.31291056768939e-42	0	357	Kenpaullone	+ IR	J14	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	59390.4166666667
2	1	g15	SAMPLE	U-0126	0.72797042209404	-1.27952110217801	2.65015543437912	-0.583129195740697	0.727743644970153	-0.920253118945993	1.43511167579445	-1.83839848152268	-0.970288998340271	-0.145172378860859	1.25035642981601	3.37564122170573e-42	0	431	U-0126	+ IR	G15	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	62382.5714285714
1	1	c05	SAMPLE	TYRPHOSTIN 23	0.512386873141116	1.78478641725409	1.13562961066861	1.15967295701093	-0.888264555892745	0.627815989052524	0.744362546955211	0.0898316315040497	-0.638394823039182	-0.456780537043525	1.2456634159521	7.82669192607042e-42	0	198	TYRPHOSTIN 23	+ IR	C05	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	71397.875
2	1	d19	SAMPLE	Daidzein	1.12582369123239	-1.06145145878163	1.02285967892512	0.9195569950306	-0.576215849291642	-0.0769800180676322	-1.03186609339065	-0.167536884467924	-1.68023863825986	-1.17276051299211	1.24478606687605	9.06983585855919e-42	0	295	Daidzein	+ IR	D19	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	57407.1851851852
2	1	l17	SAMPLE	Aminoresveratrol sulfate	0.737540173482619	-0.330027394081818	-0.641769263011333	-0.165390470489683	0.998333061570271	-0.624279484811368	-0.739147616158858	-0.655909959383478	0.781659113606417	0.911377071817052	1.24378878819153	1.07410049663741e-41	0	261	Aminoresveratrol sulfate	+ IR	L17	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	44587.253164557
2	1	b20	SAMPLE	CA-074	0.233612259819287	-0.405552371901866	1.71065959914736	1.03103240383252	-0.850571922460048	0.185215160620084	1.49771688055418	-2.21166435929532	-0.662799698779181	-0.87616504680797	1.24305432590456	1.21292778196551e-41	0	285	CA-074	+ IR	B20	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	72691.9775280899
1	1	o08	SAMPLE	PMSF	0.0826119197960452	-1.05698265218841	1.71617379166443	-0.353770973231859	-1.36943691056533	-0.680754082627135	1.66006049419243	-1.22546692610287	-0.891515756059959	-0.082191771039706	1.24088867336312	1.77366810651731e-41	0	164	PMSF	+ IR	O08	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	65382.0816326531
1	1	b18	SAMPLE	TYRPHOSTIN 47	3.19461900316893	0.656170700286599	1.20974844139938	-1.86189461374522	0.6488165445067	-0.38447346358004	0.322807007202116	-0.169137458870533	0.71717403140337	-0.635497305119629	1.23816762276241	2.8643717151057e-41	0	201	TYRPHOSTIN 47	+ IR	B18	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	53621.6318681319
1	1	n12	SAMPLE	NSC-3852	-0.285928552039793	-1.05137089724725	-0.743036072245604	1.1495840873349	-0.865642073437939	0.183436590608973	0.471858820736207	0.431608661319637	-0.457397555714898	-2.0793957945741	1.23026571040718	1.16822522661614e-40	0	152	NSC-3852	+ IR	N12	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	64378.1829268293
2	1	j17	SAMPLE	Zebularine	-0.524975485428764	-0.45221386914593	1.17335079900412	-0.114048770164364	0.826476495114051	0.392992955738139	-0.481404153467809	0.226934810568287	0.338612003527559	0.370249552988718	1.22854611425584	1.57069855763899e-40	0	444	Zebularine	+ IR	J17	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	52565.688172043
1	1	f07	SAMPLE	Palmitoyl-DL-carnitine	0.536802183196873	1.5720739528111	2.18848627655078	0.515886774192427	-1.01186719373637	1.26697190275421	0.508405442801782	0.749244529447795	0.3276665453866	0.0448352562412643	1.22764327590474	1.82525865530829e-40	0	156	Palmitoyl-DL-carnitine	+ IR	F07	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	72675.2368421053
1	1	g20	SAMPLE	SP600125	0.735900506001563	-0.929528717536941	0.281979237451483	1.34009327018787	-1.08113381174201	-1.00022382510105	1.69754082855794	0.592038246652878	1.09353320312556	0.852269600794853	1.22705931669522	2.00397432787201e-40	0	181	SP600125	+ IR	G20	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	73465.7236842105
2	1	b06	SAMPLE	BML-244	0.86394483452953	0.795793225335545	-0.327239531710086	0.915518412467545	-1.25972296499076	-0.240769769269252	0.0152109039186274	0.995968429569256	1.29286903077789	-0.506280055055105	1.22658140545484	2.15917097420547e-40	0	272	BML-244	+ IR	B06	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	59570.4418604651
2	1	j09	SAMPLE	H-7Â·2HCl	0.712767859011884	1.64358735540466	-0.399980436836531	0.801518207052943	-0.666145018837936	-0.0488853782934922	-1.03706940155295	0.165750004793056	-0.328066847984007	-1.34296860282311	1.22580769246183	2.42718838396074e-40	0	341	H-7Â·2HCl	+ IR	J09	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	55074.1078431373
2	1	m16	SAMPLE	NNGH	-0.892733317559875	-1.78307488269208	1.47130544661136	-0.309304950029575	0.490801348814008	1.02472636619516	0.586256395218213	-0.570046647370336	0.907689196926011	-2.273224234064	1.22586490640131	2.42718838396074e-40	0	376	NNGH	+ IR	M16	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	57829.2830188679
1	1	b07	SAMPLE	Wortmannin	2.49903646574521	2.07727316841797	0.904700190583124	0.596200526397998	-0.0115518517512666	0.691982618430459	0.808503600185554	0.205766691850007	0.540207175378436	0.462534367963348	1.21616221521144	1.32442293305071e-39	0	211	Wortmannin	+ IR	B07	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	70552.125
2	1	b09	NEGATIVE	DMSO	1.05149134236388	1.23199599305333	0.94584676128475	-0.36842272767931	-0.325309288646064	-0.709269616462794	0.604526583298202	0.485770327619783	-0.433117517769155	-1.64319796757401	1.21451943941702	1.75073437680388e-39	0	298	DMSO	+ IR	B09	AstroF_IR_3uM	3uM	NEG	AstroF_IR_3uM	56145.8990825688
2	1	g08	SAMPLE	Nafamostat mesylate	0.511651376150646	0.106337563063694	0.0619997441139422	-0.13092528772318	0.11615611636158	-0.587162600229108	0.151393891273414	-0.911330172934274	-0.233913244324145	0.383558950818487	1.21362608796368	2.02811469202189e-39	0	372	Nafamostat mesylate	+ IR	G08	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	52544.1754385965
1	1	f15	SAMPLE	N9-isopropyl-olomoucine	0.043181079214636	-0.483296900054462	-0.454684507608553	-0.1743129512041	-0.568564287829045	-0.427185434448177	-0.644141767716116	-0.401173408542501	1.12703198571889	0.113077647514707	1.21065908425357	3.37959853149708e-39	0	146	N9-isopropyl-olomoucine	+ IR	F15	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	54208.1960784314
1	1	l14	SAMPLE	CI-994	-0.237334034712243	-1.40982416229776	-1.20049069171903	0.789459989848704	-0.920147650782066	-0.3216671328473	-0.476161421057508	-0.64295192437086	0.0900522201544966	-0.43608740340351	1.20775265821007	5.56439375857994e-39	0	67	CI-994	+ IR	L14	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	59535.7872340426
1	1	d18	SAMPLE	Indirubin	1.90966480460076	0.406504467046048	0.00677794614479239	-0.832235928629346	0.790834026507902	-1.07142811824968	0.307908938169749	-1.16505211954649	0.254520609244927	0.102857625328897	1.20683680349059	6.46640801692261e-39	0	125	Indirubin	+ IR	D18	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	58454.467032967
1	1	c08	SAMPLE	PEmptyK	0.961071378590828	1.52779825575532	0.389874386048523	0.498149694364588	-0.160035204944324	1.19623922106267	-0.627470991673866	1.14138196956221	0.230068022439904	-1.37666656390748	1.20172836489446	1.55837128151001e-38	0	158	PEmptyK	+ IR	C08	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	55961.0266666667
1	1	k06	SAMPLE	ML-9Â·HCl	-0.339421742039948	0.360534750202834	0.0597898437385324	0.809225172571363	-0.178425919686526	0.179500770011396	-0.635168281978325	-0.570766261201213	-0.604349084075789	0.0891272023270791	1.20098167701904	1.757249682818e-38	0	144	ML-9Â·HCl	+ IR	K06	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	59185.1395348837
2	1	i06	SAMPLE	CTPB	0.488969302652608	2.27888652913555	0.869032809749432	1.09287075230174	-1.42003865615587	-0.514318474446311	1.1029363523247	-0.395372824249741	-0.454127378487807	-0.910487385729306	1.19980099298437	2.13628667191704e-38	0	293	CTPB	+ IR	I06	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	73381.7123287671
1	1	b11	SAMPLE	Nullscript	2.05700220824112	1.87222804412893	-0.24006846325412	-0.0566691145120033	-0.34902660925773	0.744626595991899	0.627994987797205	-0.0223796771414263	0.679819733693435	-1.95496783443814	1.19626337365599	3.90270594210212e-38	0	153	Nullscript	+ IR	B11	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	60184.7373737374
2	1	m12	SAMPLE	D-erythro-Sphingosine	0.649581013803773	-0.0562473598833267	1.32799014058852	-0.46078592196762	0.449509107463698	-0.121052095627264	0.635125480115946	-1.47877164014511	-1.20093478085187	-1.24973490467716	1.19433476457768	5.39313524339281e-38	0	294	D-erythro-Sphingosine	+ IR	M12	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	54682.2195121951
2	1	i13	SAMPLE	ZM 449829	0.608530644198602	1.29928841902673	-0.266608622623998	0.0163639846376435	-0.301052537838143	-0.744001943648656	0.328579801640936	0.436961301411209	0.211139680035284	-0.890995956367228	1.19384579775845	5.81380462846951e-38	0	446	ZM 449829	+ IR	I13	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	54976.8636363636
1	1	d07	SAMPLE	Valproic acid	0.777588786122031	1.64733506626064	0.577154095892448	0.512043512637609	-0.976551021748766	-0.0667089972638824	1.4511104897684	-0.206688258975977	0.0629419011461111	-0.463390595699092	1.19295214981354	6.71966455582143e-38	0	209	Valproic acid	+ IR	D07	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	72832.3802816901
2	1	j12	SAMPLE	NapSul-Ile-Trp-CHO	-1.24505834866168	-0.758379303799843	0.719050976285712	0.177759127478882	0.356779708352112	-0.391952114618767	0.260853648984003	-1.15795538467451	0.195257199770697	1.08707813184549	1.19191503292993	7.96015059324048e-38	0	373	NapSul-Ile-Trp-CHO	+ IR	J12	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	56046.3553719008
2	1	l05	SAMPLE	Cilastatin	0.698250706922125	-0.638665536600955	1.12076496455645	1.0099505108733	-1.12398266730746	-0.0610068377132176	-0.508619069480048	0.340832372111409	-1.41960264009756	-1.09074835284093	1.19033479436709	1.03500438791897e-37	0	291	Cilastatin	+ IR	L05	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	63841.4545454545
1	1	g06	SAMPLE	Actinonin	0.709373356557788	1.30189464110414	0.463538098117095	1.56172774817133	-0.619502367424182	-0.236612253190673	1.02259296507872	-0.19017023900748	-1.00631717550909	0.351606371102362	1.18800678570738	1.52909428149686e-37	0	26	Actinonin	+ IR	G06	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	70448.3076923077
1	1	g05	SAMPLE	B2	0.515893514469313	0.825785771349061	0.480023840839023	0.243112167471159	-0.825970021417189	-0.43981701811644	1.1143993835913	0.139201123954601	0.849623010443681	0.287185226006855	1.18356763582784	3.23590384799843e-37	0	44	B2	+ IR	G05	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	64799.2288135593
1	1	e12	SAMPLE	SP 600125	-0.362885334931781	1.16230740974984	0.608882716988704	-0.41196557034645	0.728698474129596	0.657171102718034	-0.0180875020424648	1.20181693157757	0.823505292943241	-2.73734515372425	1.18201785979482	4.17702308185945e-37	0	179	SP 600125	+ IR	E12	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	58081.0666666667
1	1	c10	SAMPLE	Bestatin·HCl	0.341010072512618	0.978303453180427	0.623362102003277	-0.537797693725785	1.34132232975712	0.017682416512183	-0.688742276919913	0.381190070479529	1.08170928479574	-0.272693800271384	1.18076848885343	5.12174751397504e-37	0	46	Bestatin·HCl	+ IR	C10	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	54478.5531914894
1	1	f12	SAMPLE	Lisinopril	-0.0603727869825463	-0.651871502346957	0.314559434734891	1.50837168626612	-1.22667202631366	0.40041207488449	-0.248259967621911	0.717507104594181	-1.03340857069394	-0.0335698995184917	1.17853685447784	7.41750159361643e-37	0	137	Lisinopril	+ IR	F12	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	71914.8333333333
2	1	o16	SAMPLE	EX-527	-0.171945229809493	-1.65828636781206	1.6248626144647	0.88801566111332	-1.76168797443709	0.452388199319235	-0.29593138735284	-0.308460095329761	-1.20074531542598	-1.62622293851713	1.17780586469796	8.32541136665744e-37	0	332	EX-527	+ IR	O16	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	64835.1075268817
2	1	m10	SAMPLE	ML-7Â·HCl	0.74490741504068	2.14723801477286	-1.00872239054308	0.518049954059947	0.265174126183327	-0.416750534548801	-1.45562845897238	0.375795242624825	0.661112401378706	0.453055147780078	1.17602528662405	1.11604662343553e-36	0	368	ML-7Â·HCl	+ IR	M10	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	44799.1818181818
1	1	h05	SAMPLE	Phosphoramidon	1.00325651546545	1.03278584763391	0.58857323021462	-0.260882026433414	-0.539906910010268	0.445307227241264	0.423018606023174	-0.220709837294298	-0.388913478666147	-0.722696450429642	1.1754999040424	1.20964887060299e-36	0	161	Phosphoramidon	+ IR	H05	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	63086.0697674419
2	1	i15	SAMPLE	DL-Thiorphan	1.09573594268368	-0.400034363272336	-0.9526755328602	0.589652263031885	-0.401109530272596	-1.03433632571782	-0.293496343786749	-1.39792862513444	-1.38305278110267	-0.736904563366	1.17304907547224	1.81461186009697e-36	0	297	DL-Thiorphan	+ IR	I15	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	56120.7280701754
2	1	m09	SAMPLE	Suramin·6Na	-1.31037725673036	-1.18603198398068	0.203438110531646	-1.04532417885127	2.03123808134127	0.132499210196146	-0.214594271010688	-1.13937414863121	0.864399301493938	-0.391634863312437	1.17095863586534	2.55949194082317e-36	0	415	Suramin·6Na	+ IR	M09	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	39753.3846153846
1	1	j18	NEGATIVE	DMSO	0.243021824881592	-1.44861074307196	-1.02342872358914	-0.244306521309234	-0.932465494122689	-0.283808580929236	-0.666652472306317	-1.55815794129231	0.224464658379806	-0.195487712890242	1.16971431813194	3.12969342725006e-36	0	92	DMSO	+ IR	J18	AstroF_IR_1uM	1uM	NEG	AstroF_IR_1uM	57056.1235955056
2	1	j08	SAMPLE	QuercetinÂ·2H2O	0.503986354844591	0.209332579531677	-0.550980420416221	0.719850791624126	0.57536101624251	-0.439432239347996	-1.38054797510831	0.816294218043241	-1.27733733071758	-1.48457162759743	1.16746994821747	4.52490252601289e-36	0	395	QuercetinÂ·2H2O	+ IR	J08	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	45551.1979166667
1	1	c16	SAMPLE	E-64	-0.00491249891922656	0.110833243777779	0.746727125303635	1.28392753784972	1.09617685511058	0.41722239215278	-0.698521601845349	0.110384475350431	-1.22758665958237	0.435075628946563	1.16562775924606	6.11144578447269e-36	0	100	E-64	+ IR	C16	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	66546.8961038961
1	1	n16	SAMPLE	4-Amino-D. L-benzylsuccinic acid	-0.133393502690133	-1.3156165846104	0.139931720212132	0.278542409099403	-0.988852368752995	-0.169815777991545	-0.581970022288234	0.111942828021275	-1.48864189530404	-0.297456372101301	1.16484463210313	6.91186578502841e-36	0	19	4-Amino-D. L-benzylsuccinic acid	+ IR	N16	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	59313.9268292683
2	1	n09	SAMPLE	Hypericin	0.664193930241907	2.42936655431365	0.405615664391273	0.128195982997301	-0.739121594994262	0.39342108774917	-0.376458501843267	0.971473032015091	0.352216612472152	-2.11674425444173	1.16148455340341	1.20151851976552e-35	0	348	Hypericin	+ IR	N09	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	59606.4623655914
1	1	f19	SAMPLE	Boc-Gly-Val-Val-CHO	0.294511827161271	-1.33271133079023	2.13129543241382	-1.06459468109915	1.12922962066831	0.433939548599687	-0.534058471679575	-0.856802776195294	0.637224412251466	1.0830847461013	1.16109195049687	1.27277366564557e-35	0	60	Boc-Gly-Val-Val-CHO	+ IR	F19	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	52985.8152866242
2	1	i14	SAMPLE	Triciribine	-0.447017986150617	-0.500338315968379	0.463565048895457	-0.984829301485964	0.968470858517368	-0.809770586866281	-0.251866912796828	-1.06329456126557	0.664438316503797	1.61532693907897	1.15981543045192	1.56192056729482e-35	0	422	Triciribine	+ IR	I14	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	43796.7403846154
2	1	d10	SAMPLE	5.6-dichloro-1-Î²-D-ribofuranosylbenzimidazole	-0.368945283455273	0.632443995630229	-0.591026688310089	0.277539825854409	0.955050276682189	0.306668262211075	-0.549669908699773	0.998455193413793	0.661261333181785	-1.56491305447534	1.15898746534024	1.77871696087777e-35	0	246	5.6-dichloro-1-Î²-D-ribofuranosylbenzimidazole	+ IR	D10	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	49081.3737373737
2	1	l18	NEGATIVE	DMSO	0.966410530346727	0.925163351746911	0.365696616369982	0.724396930139256	-1.45943489551608	0.351936090659639	0.597883498742035	-0.382915659678543	1.29562176610109	0.482755329040244	1.15744446193459	2.28068132928071e-35	0	319	DMSO	+ IR	L18	AstroF_IR_3uM	3uM	NEG	AstroF_IR_3uM	64783.9130434783
2	1	b16	SAMPLE	Fumagillin	-0.977686195863141	-0.473161913676037	0.342883787501163	0.161105536614354	1.46922615589133	-0.671063088521339	0.292306036806987	0.332592848497765	-0.288260143192929	0.0508838964382838	1.15410081635871	3.93792002387555e-35	0	334	Fumagillin	+ IR	B16	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	50967.6
2	1	m14	SAMPLE	Captopril	-0.67593321877123	-0.16823962405372	-0.395691769049974	-0.529994779683474	1.27382102837475	-0.634017233507136	1.15378353146937	-1.67628113532531	0.873198853965892	0.0459723429090599	1.15356219974357	4.27240813986225e-35	0	289	Captopril	+ IR	M14	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	51121.7454545455
2	1	e11	SAMPLE	Dec-RVKR-CMK	-0.807066774265177	-0.630179294591167	-0.429283400947982	1.12341824743701	0.782507062537868	0.166838787790044	0.0415312196377983	-0.668972091358045	0.206840591662923	0.317751294936095	1.15178095289599	5.69030743403498e-35	0	296	Dec-RVKR-CMK	+ IR	E11	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	52571.4247787611
1	1	j07	NEGATIVE	DMSO	0.124647190918973	0.174966775077671	2.88283713478882	-1.21165197360471	1.54280784132703	-0.106696113949375	-1.09064116514306	-1.23760601818364	-0.851929715270527	1.35224274092815	1.15173277174009	5.69352473032847e-35	0	91	DMSO	+ IR	J07	AstroF_IR_1uM	1uM	NEG	AstroF_IR_1uM	54979.1574074074
1	1	m19	SAMPLE	Tazobactam	-0.122413651557526	-1.31791734160564	-0.2449039141359	0.0155407422954689	-0.985099908496434	-0.269193160713464	-0.280038456665963	-0.946185032546456	-2.04166427217658	-0.792997028963392	1.15091274538766	6.46995058165662e-35	0	187	Tazobactam	+ IR	M19	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	58484.8395061728
1	1	b17	SAMPLE	Epigallocatechin gallate	0.256423182457646	0.33380156299661	0.992192811926835	0.729707920906363	0.124036547056753	0.84269213988771	0.495714885314076	0.164151885069992	-1.83749632147585	-0.990858049815274	1.14397020214762	2.00763200696712e-34	0	105	Epigallocatechin gallate	+ IR	B17	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	63619.6219512195
2	1	k16	SAMPLE	Lavendustin A	-0.128800507081886	-1.63709226095085	0.579776662864667	1.31201751520315	-0.605267447529379	-0.423881905318408	0.770657417567957	-1.04475334282646	-0.21310242879211	1.0886215506399	1.14070379139693	3.39744929546813e-34	0	360	Lavendustin A	+ IR	K16	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	60098.0824742268
2	1	h10	SAMPLE	Elastatinal	1.01762840985599	0.99153532775223	-1.14356984820467	0.463405062706703	-0.864157425796715	-0.554822835626964	-1.31050869764152	1.95965976916991	0.686136488605412	-1.42765565361445	1.13760352573637	5.58620903222559e-34	0	328	Elastatinal	+ IR	H10	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	52987.6105263158
1	1	e20	SAMPLE	BMS-3	2.61164515806362	-0.970391778465332	0.946884825787863	-1.83051438194264	0.745641118655408	0.207703084867958	0.180649287607726	-1.87335627318744	0.542631274575772	0.466352668078085	1.13658263135612	6.54647521920108e-34	0	56	BMS-3	+ IR	E20	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	52254.3254716981
1	1	d15	SAMPLE	Oxamflatin	0.382330571089781	0.236692544802684	-1.81239488237802	1.70952334272547	0.456236149212644	0.354156459109342	-0.612311908747993	0.834441852493486	2.53810413643931	-0.778498217241384	1.13561158361346	7.6090766418211e-34	0	154	Oxamflatin	+ IR	D15	AstroF_IR_1uM	1uM	SAMPLE	AstroF_IR_1uM	62702.8103448276
2	1	m15	SAMPLE	TYRPHOSTIN AG 1288	-0.159927191650729	-0.456387964506865	-0.332494727585439	-0.120552475866538	0.240906972816201	-0.861747848108461	0.818925293800478	-0.333369362064086	-0.480551542291022	-1.17460161241531	1.13330108698808	1.09832874075706e-33	0	428	TYRPHOSTIN AG 1288	+ IR	M15	AstroF_IR_3uM	3uM	SAMPLE	AstroF_IR_3uM	54630.145631068
