PlateName	PlateID	wellLocation	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	DistanceScore	pvalue	PercentageMissingPerRecord	V1	Well	Compound	IRstatut	XPlate	TherapeuticClass	Targettype	Category	XsplitColumn	Raw_AreaShapeAreaC
7	1	n13	SAMPLE	Raclopride	-0.955395749482256	0.518207655608994	-0.102508903613114	0.0441336949945863	0.162364057986553	0.0855641130627881	-0.826135847888071	0.994587334200263	0.554459492418357	1.32447946966129	3.47614245988164e-183	0	1995	N13	Raclopride	+ IR	AstroF_IR_1uM_plate2	Central Nervous System	GPCR	SAMPLE	AstroF_IR_1uM_plate2	50762.1958041958
6	1	j18	SAMPLE	Norfloxacin	-0.085246253894621	0.131037370392614	0.0719702218689122	0.502766632131121	0.0525427434736231	0.57235423582542	-1.29610007516083	-0.26889346175427	-0.278024705990034	1.3236834403827	6.07681601574152e-183	0	1655	J18	Norfloxacin	+ IR	AstroF_IR_1uM_plate1	Infectiology	Enzyme	SAMPLE	AstroF_IR_1uM_plate1	46292.4702380952
6	1	l21	SAMPLE	Dimenhydrinate	-0.0964437398729515	0.268863250050031	-0.668378688393557	-0.677033809676491	0.6867383034637	0.5089463003973	1.13483436601527	-1.68459077636773	-0.208113045048578	1.32353043457082	6.75482210496055e-183	0	1533	L21	Dimenhydrinate	+ IR	AstroF_IR_1uM_plate1	Allergology	GPCR	SAMPLE	AstroF_IR_1uM_plate1	46117.828358209
8	1	o19	SAMPLE	Carbachol chloride	-0.0626168532156476	-0.586066927148702	0.548193630235021	0.353247025471124	1.29605255440961	0.13869827647025	-0.894379193660342	-0.38910714715737	-0.306906718300263	1.32302040020918	9.65246931657609e-183	0	2109	O19	Carbachol chloride	+ IR	AstroF_IR_1uM_plate3	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1uM_plate3	38276.6458333333
1	1	g22	SAMPLE	Prednisolone	0.228382253622116	1.5048180938873	0.757588637346024	-0.37465190292801	-0.160191412529776	1.38271426375651	0.347566728526383	0.138838099260156	0.999669828601522	1.32194780812113	2.048087631171e-182	0	243	G22	Prednisolone	+ IR	AstroF_IR_10uM_plate1	Endocrinology	Nuclear receptor	SAMPLE	AstroF_IR_10uM_plate1	48831.4563106796
5	1	i08	SAMPLE	Latanoprost	0.71497773821917	0.606455578423224	0.750366600552124	0.04612074285451	-0.547152980694567	0.213995513584411	-0.0575579852774855	0.942043387460178	-1.87672767213327	1.3218731695891	2.15429395168274e-182	0	1345	I08	Latanoprost	+ IR	AstroF_IR_1and10uM_plate5	Ophthalmology	GPCR	SAMPLE	AstroF_IR_1and10uM_plate5	58655.6476190476
3	1	e03	SAMPLE	Benfotiamine	0.482430048154127	-0.0914298083682519	-0.755404663572831	-0.613550889807298	0.357007731604278	-0.105148119519989	-0.0272233527005302	0.207695580703483	-1.05806310490798	1.32140310586166	2.9917299043154e-182	0	645	E03	Benfotiamine	+ IR	AstroF_IR_10uM_plate3	Metabolism	Not identified	SAMPLE	AstroF_IR_10uM_plate3	47949.025
4	1	i21	SAMPLE	Donepezil hydrochloride	-0.267819932365428	0.295159988322804	0.164338229207286	-0.586381511128937	-0.460211095774375	0.236268750629594	0.47361534231832	0.0138136857704008	-1.49173318014217	1.31953016705957	1.11190300720863e-181	0	1007	I21	Donepezil hydrochloride	+ IR	AstroF_IR_10uM_plate4	Central Nervous System	Enzyme	SAMPLE	AstroF_IR_10uM_plate4	46831.8536585366
2	1	n07	SAMPLE	(Z,E) Clomiphene citrate	0.0368289243541846	-0.657791321405952	-1.40555368671446	-0.700955465782781	2.09355165917737	0.0270946137306831	-1.05500218229913	0.0313455389638745	-1.26016831311842	1.31920695696247	1.39215057108216e-181	0	316	N07	(Z,E) Clomiphene citrate	+ IR	AstroF_IR_10uM_plate2	Endocrinology	Nuclear receptors	SAMPLE	AstroF_IR_10uM_plate2	45267.0898203593
2	1	f12	SAMPLE	Meclozine dihydrochloride	-0.226053756553736	0.0863076309742318	0.299632882794299	1.18519441398176	0.415457290373021	0.606845562473701	-0.141857376610267	0.486303279582693	-1.8001495480312	1.31887869990167	1.74910835895344e-181	0	487	F12	Meclozine dihydrochloride	+ IR	AstroF_IR_10uM_plate2	Allergology	GPCR	SAMPLE	AstroF_IR_10uM_plate2	48439.2666666667
6	1	c22	SAMPLE	Fendiline hydrochloride	1.27698961642951	-0.0977039225133366	0.501410023783375	-0.357715639303525	-0.18761047345915	0.757692314299145	-1.81127703492828	0.263803753674102	-0.937680184635997	1.31791697953646	3.42506629469488e-181	0	1562	C22	Fendiline hydrochloride	+ IR	AstroF_IR_1uM_plate1	Cardiovascular	Ion channel	SAMPLE	AstroF_IR_1uM_plate1	45646.3939393939
3	1	i09	SAMPLE	Folinic acid calcium salt	-0.679569392246149	1.86392103549187	0.485305213654523	0.749332846339938	0.442506523748274	0.271735039662781	1.69588998194714	1.43412615798696	-0.897916692073765	1.31749771984758	4.57867764126065e-181	0	732	I09	Folinic acid calcium salt	+ IR	AstroF_IR_10uM_plate3	Hematology	Enzyme	SAMPLE	AstroF_IR_10uM_plate3	57853.5578231293
6	1	m12	SAMPLE	Loperamide hydrochloride	-0.535652858017963	-0.0071099828137248	-0.432705057598919	0.203796716893462	-0.00311820550273218	0.426280908585173	-0.997870904483008	-1.1353071921453	-0.0242642215223016	1.31749710612277	4.57867764126065e-181	0	1608	M12	Loperamide hydrochloride	+ IR	AstroF_IR_1uM_plate1	Gastroenterology	Ion channel	SAMPLE	AstroF_IR_1uM_plate1	43912.963190184
6	1	d09	SAMPLE	Azacyclonol	-0.345305803481871	-0.392030323078173	0.674723017811812	0.674302038085947	0.0831261709169996	1.74230084290622	-0.824850150145638	2.09311050217293	-0.659695254132766	1.31748600295068	4.60578708757998e-181	0	1478	D09	Azacyclonol	+ IR	AstroF_IR_1uM_plate1	Central Nervous System	GPCR	SAMPLE	AstroF_IR_1uM_plate1	44737.578313253
9	1	o11	SAMPLE	Ranolazine	-0.369690977514201	-0.57141935968775	-1.06991020549647	-0.549045952664217	1.10355102219904	-0.794883060518776	-1.91031432480546	1.27364394184816	-1.06598865815574	1.31745587831093	4.6951898649841e-181	0	2615	O11	Ranolazine	+ IR	AstroF_IR_1uM_plate4	Cardiovascular	Not identified	SAMPLE	AstroF_IR_1uM_plate4	43410.1849710983
2	1	b14	SAMPLE	Serotonin hydrochloride	-1.33284654853465	-0.624860696891112	1.18014868055891	0.0160621419305047	-0.304872097022451	0.774554829931197	0.310789041595238	0.446539134522249	-0.360560551705382	1.31736886546071	4.98082455577948e-181	0	562	B14	Serotonin hydrochloride	+ IR	AstroF_IR_10uM_plate2	Central Nervous System	GPCR	SAMPLE	AstroF_IR_10uM_plate2	48797.5952380952
7	1	f23	SAMPLE	Eburnamonine (-)	-0.637177021050081	-1.44131792699568	-2.23545038917978	-0.892827031602054	2.26457797013037	-0.379470891750374	-2.85306851380701	-0.520331550512319	0.944169718636317	1.31715984798692	5.75493263745963e-181	0	1874	F23	Eburnamonine (-)	+ IR	AstroF_IR_1uM_plate2	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1uM_plate2	42598.1481481481
9	1	h15	SAMPLE	Famciclovir	0.573531885504841	0.821464131597734	0.213133797335041	-0.248149378398461	0.239272600769995	1.1398864563277	1.72534190833248	1.07766390419598	-0.180551744459445	1.31704859382645	6.20945467827559e-181	0	2485	H15	Famciclovir	+ IR	AstroF_IR_1uM_plate4	Infectiology	Enzyme	SAMPLE	AstroF_IR_1uM_plate4	50595.4525547445
3	1	j02	SAMPLE	Rebamipide	0.140902547701418	1.02611568099589	-0.060295234986461	0.351942389700766	-0.0542376298882797	0.371201797702648	-0.21500843020093	0.860296268454273	-0.0752643635928931	1.31699253557169	6.44596859948388e-181	0	852	J02	Rebamipide	+ IR	AstroF_IR_10uM_plate3	Metabolism	Enzyme	SAMPLE	AstroF_IR_10uM_plate3	52226.8409090909
4	1	e23	SAMPLE	Enalaprilat dihydrate	-0.264424143555096	-1.25660372492264	-1.12639049403261	-1.03195861559662	1.25769922263965	-0.552124668194574	-2.23457135891238	-0.31044666146763	-0.397138289479641	1.31664668213052	8.19584950893062e-181	0	1012	E23	Enalaprilat dihydrate	+ IR	AstroF_IR_10uM_plate4	Cardiovascular	Enzyme	SAMPLE	AstroF_IR_10uM_plate4	34652.7515923567
2	1	k15	SAMPLE	Etifenin	-0.573679067940662	-0.419818028479857	-0.85515969504486	-1.26545550886878	-0.132674024480346	-0.515238507540888	-0.144346774222317	-0.676390184373602	-0.173632008986869	1.31634591040834	1.0096604288576e-180	0	442	K15	Etifenin	+ IR	AstroF_IR_10uM_plate2	Diagnostic	Not identified	SAMPLE	AstroF_IR_10uM_plate2	45085.0243902439
7	1	n23	SAMPLE	(-) Emtricitabine	-0.871384120178715	0.139346368322925	-2.00043469381193	0.0978921044080514	1.30070106216435	-0.217722839453107	-2.86476849972212	0.57588797511216	1.09980480325946	1.31568641024355	1.59833981707638e-180	0	1755	N23	(-) Emtricitabine	+ IR	AstroF_IR_1uM_plate2	Infectiology	Enzyme	SAMPLE	AstroF_IR_1uM_plate2	46649.3513513514
2	1	i02	SAMPLE	(L) Methyldopa	0.144785783766989	0.500333811118375	-0.386072743943225	-0.383217654504875	0.45169627298108	-0.350782598563225	-0.382542064690621	-0.276945353541426	-0.49672707075621	1.31562281315344	1.66793442000516e-180	0	313	I02	(L) Methyldopa	+ IR	AstroF_IR_10uM_plate2	Cardiovascular	Enzyme	SAMPLE	AstroF_IR_10uM_plate2	46141.8936170213
6	1	m09	SAMPLE	Amoxapine	0.320423006830446	1.00439560875541	-0.780733663752046	0.404626177529482	-0.250366575782601	0.36585944979933	-0.779243594942012	-1.27850528593085	-1.24944165822894	1.31500732554267	2.5597518504566e-180	0	1466	M09	Amoxapine	+ IR	AstroF_IR_1uM_plate1	Central Nervous System	GPCR	SAMPLE	AstroF_IR_1uM_plate1	46453.0649350649
6	1	c23	SAMPLE	Diethylcarbamazine citrate	0.476175165638765	-0.248347084604588	-0.394416633423304	-0.43956043408167	1.08681198724327	0.148808245525504	-0.554387663388641	-0.15027777067057	0.60913297323638	1.31499552848586	2.5762113393747e-180	0	1527	C23	Diethylcarbamazine citrate	+ IR	AstroF_IR_1uM_plate1	Infectiology	Enzyme	SAMPLE	AstroF_IR_1uM_plate1	45887.8258064516
4	1	o12	SAMPLE	Meropenem	0.499952058283572	1.63705882500339	-0.933612438518753	0.1369631527633	0.475741951172849	2.59420791493595	1.30103196834974	-4.4697606826946	1.78719443202456	1.31487964555881	2.78836125606936e-180	0	1081	O12	Meropenem	+ IR	AstroF_IR_10uM_plate4	Infectiology	Enzyme	SAMPLE	AstroF_IR_10uM_plate4	38551.9243697479
9	1	o04	SAMPLE	Zuclopenthixol dihydrochloride	-0.379892390076156	-0.680778934648616	-1.69008947915768	0.613249809746283	1.14222959775444	1.31091693521523	-1.28992206896506	-0.843648054057598	1.39041257311859	1.31469469852069	3.16713767423815e-180	0	2679	O04	Zuclopenthixol dihydrochloride	+ IR	AstroF_IR_1uM_plate4	Central Nervous System	GPCR	SAMPLE	AstroF_IR_1uM_plate4	38206.1758241758
8	1	d13	SAMPLE	Drofenine hydrochloride	-1.11567639365376	-0.251944745233211	-0.391571242754984	-0.390265856374566	-0.158125215840127	-0.442875576803239	-1.50932222959966	-1.4537735931441	-0.306976700912255	1.3145397851099	3.52263473041227e-180	0	2154	D13	Drofenine hydrochloride	+ IR	AstroF_IR_1uM_plate3	Neuromuscular	Ionotropic receptor	SAMPLE	AstroF_IR_1uM_plate3	36972.54375
6	1	e05	SAMPLE	Moxisylyte hydrochoride	1.01669032616481	0.890214173195315	0.50901860969558	0.47294541927427	0.698680150861642	0.730370106557415	0.869668525046544	1.32824363063197	-2.06554362413365	1.31442559312245	3.80814142120394e-180	0	1635	E05	Moxisylyte hydrochoride	+ IR	AstroF_IR_1uM_plate1	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1uM_plate1	51434.1351351351
1	1	o23	SAMPLE	Acemetacin	-0.849474206189903	-1.03793170478307	-1.63714803451582	1.39700541664593	1.36605726321041	0.266269778686936	-0.562395486629804	-0.354413631636247	-0.720975738429318	1.31396475432864	5.24406459402948e-180	0	14	O23	Acemetacin	+ IR	AstroF_IR_10uM_plate1	Metabolism	Enzyme	SAMPLE	AstroF_IR_10uM_plate1	34285.14
5	1	c04	SAMPLE	Acipimox	-0.545295862654613	0.30659767624202	0.0649394850257808	0.580060914169556	0.786688015976269	0.385569805704814	0.381998484386018	-0.317580428795456	0.0968537647528646	1.31393547089724	5.34267258723004e-180	0	1232	C04	Acipimox	+ IR	AstroF_IR_1and10uM_plate5	Metabolism	GPCR	SAMPLE	AstroF_IR_1and10uM_plate5	49150.6442307692
4	1	g22	SAMPLE	Perospirone hydrochloride	1.06522245391903	0.71736037049502	-0.251922380855152	-0.962161955734236	0.0751975833362627	1.05413132924378	0.91831567889724	-1.71927209238439	0.158808593692675	1.31316309357699	9.14236315610143e-180	0	1126	G22	Perospirone hydrochloride	+ IR	AstroF_IR_10uM_plate4	Central Nervous System	GPCR	SAMPLE	AstroF_IR_10uM_plate4	40908.2573529412
8	1	g19	SAMPLE	Iopromide	0.30398973673184	0.0875225238801814	0.00804154123380774	-0.747576416605386	-0.132285821281574	0.704997547883566	0.113796366285373	-1.05272902602384	0.0861252400404541	1.31302419062477	1.00543769430948e-179	0	2209	G19	Iopromide	+ IR	AstroF_IR_1uM_plate3	Diagnostic	Not identified	SAMPLE	AstroF_IR_1uM_plate3	39975.108974359
1	1	b17	SAMPLE	Ranitidine hydrochloride	0.215654195134495	1.19332569958943	0.703448170067894	0.00772283579656201	0.751916772838368	0.346761592883889	-0.42820514496595	1.06448298532951	0.404923966033879	1.31224279694179	1.73063920595237e-179	0	253	B17	Ranitidine hydrochloride	+ IR	AstroF_IR_10uM_plate1	Gastroenterology	GPCR	SAMPLE	AstroF_IR_10uM_plate1	48486.60625
8	1	c22	SAMPLE	Nisoxetine hydrochloride	0.440372247507255	-0.846917119135791	-1.38026046203599	0.243581118587487	1.97569412808383	2.96002361820474	-1.31825297869849	-0.12184443561913	4.2079430756848	1.31212927259008	1.8697820944516e-179	0	2264	C22	Nisoxetine hydrochloride	+ IR	AstroF_IR_1uM_plate3	Central Nervous System	Carrier	SAMPLE	AstroF_IR_1uM_plate3	28410.1847133758
6	1	n19	SAMPLE	Orphenadrine hydrochloride	0.182058342382091	0.290736306587921	-0.780324710766733	-0.02810904269906	1.27982575997558	0.351642831133954	0.995267674590134	-0.454499030052246	0.122097898149711	1.31196790043626	2.08860213682369e-179	0	1659	N19	Orphenadrine hydrochloride	+ IR	AstroF_IR_1uM_plate1	Allergology	GPCR	SAMPLE	AstroF_IR_1uM_plate1	45347.5128205128
6	1	d15	SAMPLE	Sulfamethoxazole	0.308532445559258	0.130160635847063	0.37440254201461	0.0916043787048793	-0.638052576176454	1.42986668403556	-0.437154575625306	1.04828643967237	-0.265282530570997	1.3115819275254	2.72821274417186e-179	0	1709	D15	Sulfamethoxazole	+ IR	AstroF_IR_1uM_plate1	Infectiology	Enzyme	SAMPLE	AstroF_IR_1uM_plate1	46172.2893081761
9	1	j20	SAMPLE	Ubenimex	0.469554862430466	-0.530853119467304	-0.171645415297131	-0.395657896805946	-0.334299277357464	0.731061504586203	-0.669434879774074	-1.5890455767747	-1.13036601469011	1.31150218900286	2.87889609873783e-179	0	2670	J20	Ubenimex	+ IR	AstroF_IR_1uM_plate4	Oncology	Enzyme	SAMPLE	AstroF_IR_1uM_plate4	41323.6597222222
9	1	j23	SAMPLE	Irbesartan	-0.709689849504521	-0.60341422821947	-0.725520718672031	-1.11050947510723	-0.2819051502595	1.04959579507609	-0.27589402216877	-0.212484225691931	1.42866138878203	1.31135078655693	3.19339755858283e-179	0	2522	J23	Irbesartan	+ IR	AstroF_IR_1uM_plate4	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1uM_plate4	42732.078125
8	1	l18	SAMPLE	Ciclesonide	0.50031953410996	0.0341393029657014	0.122137402689369	-0.021679853075483	-0.0147045365721779	0.328476240745577	-0.494051072259784	0.310360402032976	-2.35421147012936	1.31078626948879	4.72288579454707e-179	0	2121	L18	Ciclesonide	+ IR	AstroF_IR_1uM_plate3	Respiratory		SAMPLE	AstroF_IR_1uM_plate3	44493.7784810127
8	1	b18	SAMPLE	Liothyronine	0.0350247558111565	0.381596512339553	-0.68029132238146	-0.695566267340139	0.670158886459232	-0.0126715861105367	-0.0544165991980857	1.00884638108565	0.672973481575112	1.31057142390065	5.47506307699662e-179	0	2224	B18	Liothyronine	+ IR	AstroF_IR_1uM_plate3	Endocrinology	Nuclear receptor	SAMPLE	AstroF_IR_1uM_plate3	43599.3706293706
4	1	o17	SAMPLE	Atorvastatin	-1.61116329900424	-0.515199762000836	-0.453589681427752	0.445702217134781	1.10847772103406	0.217590501809397	-2.20922309840517	0.548267983516807	0.105766535365489	1.31052157913227	5.65828896110639e-179	0	953	O17	Atorvastatin	+ IR	AstroF_IR_10uM_plate4	Metabolism	Enzyme	SAMPLE	AstroF_IR_10uM_plate4	39746.932735426
9	1	e05	SAMPLE	Alfaxalone	-0.328044119225218	0.331797085343329	0.703403340962684	-0.151296972812181	-0.172428361839952	1.12324263294936	-0.0926306692536446	2.11267176706752	0.351481746573862	1.31048205178259	5.80581346354853e-179	0	2391	E05	Alfaxalone	+ IR	AstroF_IR_1uM_plate4	Central Nervous System	Ionotropic receptor	SAMPLE	AstroF_IR_1uM_plate4	50610.6090225564
4	1	l02	SAMPLE	Darifenacin hydrobromide	-0.148891700661144	1.4046202128636	-0.167176831076951	0.347361426403303	0.588827134476169	-0.09348889389183	-0.927602564746919	0.0892002117258375	0.0984099672087731	1.3102039074217	7.0333499804595e-179	0	994	L02	Darifenacin hydrobromide	+ IR	AstroF_IR_10uM_plate4	Neuromuscular	GPCR	SAMPLE	AstroF_IR_10uM_plate4	46341.4759036145
8	1	g10	SAMPLE	Mevalonic-D, L acid lactone	-0.546881152420731	0.404061349741442	0.478167942146997	0.663372022392009	-0.861020427996485	3.24444134560445	0.669290809293414	0.85101100561664	0.546290434076726	1.30988367839402	8.77320144304638e-179	0	2247	G10	Mevalonic-D, L acid lactone	+ IR	AstroF_IR_1uM_plate3	Central Nervous System	Enzyme	SAMPLE	AstroF_IR_1uM_plate3	44046.1611111111
3	1	b03	SAMPLE	Mepenzolate bromide	-0.314729529453012	0.298155226953288	-1.30804885474278	-1.1896995246085	1.79838577158046	-0.47620645890812	-0.324238477767521	-0.0431263810713795	0.635125690303891	1.30971120495149	9.87408781468435e-179	0	779	B03	Mepenzolate bromide	+ IR	AstroF_IR_10uM_plate3	Neuromuscular	GPCR	SAMPLE	AstroF_IR_10uM_plate3	46026.6857142857
6	1	j14	SAMPLE	Hydralazine hydrochloride	-0.00411244001422261	0.0713686849694557	-0.0883272930192094	-0.0529717014952348	0.104786356942557	-0.0213615092993447	0.152537583757026	0.477064545279042	-2.35732411507605	1.30935515560402	1.26262004039858e-178	0	1584	J14	Hydralazine hydrochloride	+ IR	AstroF_IR_1uM_plate1	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1uM_plate1	49465.7831325301
5	1	j17	SAMPLE	Besifloxacin hydrochloride	0.0832330854862396	0.0373837614953096	-0.813545761083338	-0.901664925694454	-0.339869955453029	0.657200375744669	-0.154136737401912	0.0441461133865631	-0.138747339030823	1.3087751406849	1.88636780708235e-178	0	1259	J17	Besifloxacin hydrochloride	+ IR	AstroF_IR_1and10uM_plate5	Ophthalmology	Enzyme	SAMPLE	AstroF_IR_1and10uM_plate5	51990.2876712329
2	1	j23	SAMPLE	Loracarbef	-0.422028630915019	-0.165564904968844	-0.942276755362462	-0.685950801860147	1.45144297036399	0.876279212654459	0.257655930179269	-0.00913638270482401	1.13158020907221	1.30863439732434	2.07655704810246e-178	0	483	J23	Loracarbef	+ IR	AstroF_IR_10uM_plate2	Infectiology	Enzyme	SAMPLE	AstroF_IR_10uM_plate2	48105.426035503
6	1	k11	SAMPLE	Spironolactone	-0.878870816287121	0.977209084817428	-0.0991547500989711	-0.210279178199636	0.457737902972317	0.445496565957274	0.099274588157305	0.081439580884711	1.09062280035059	1.30821149230475	2.78096758266714e-178	0	1705	K11	Spironolactone	+ IR	AstroF_IR_1uM_plate1	Endocrinology	Nuclear receptor	SAMPLE	AstroF_IR_1uM_plate1	50485.5885714286
3	1	d08	SAMPLE	Althiazide	0.393280437954088	-0.694712771653732	0.757680983136914	0.27965428486268	0.670283665917216	1.31244838161386	0.86099212036073	-0.479034027246418	-1.80148267525181	1.30730764216917	5.20022714637372e-178	0	631	D08	Althiazide	+ IR	AstroF_IR_10uM_plate3	Metabolism	Protein	SAMPLE	AstroF_IR_10uM_plate3	43802.6666666667
5	1	m18	SAMPLE	Milnacipran hydrochloride	-0.3586977894623	-0.864758476463936	-1.03463541568391	-0.710971347466172	1.05103763255228	0.286050086417892	-0.41437695520451	-0.307629808900505	-0.688897358476691	1.30713538554853	5.85045510717732e-178	0	1367	M18	Milnacipran hydrochloride	+ IR	AstroF_IR_1and10uM_plate5	Central Nervous System	Carrier	SAMPLE	AstroF_IR_1and10uM_plate5	47079.6645962733
4	1	n20	SAMPLE	Rizatriptan benzoate	-0.178334016382909	-0.0672626533907761	-2.51555108086981	0.447951472837778	0.235889366612053	0.239518599242536	-2.63839524065314	-3.58023853053953	-0.329252841548966	1.30702984826702	6.28408887085758e-178	0	1166	N20	Rizatriptan benzoate	+ IR	AstroF_IR_10uM_plate4	Central Nervous System	GPCR	SAMPLE	AstroF_IR_10uM_plate4	31972.7325581395
6	1	n10	SAMPLE	Chlorpheniramine maleate	-1.80158298424004	-0.500832928542357	-0.178743027547631	-0.466685426866674	0.125687332963311	-0.0316182153659853	-0.067406118964485	-0.549113501570498	-0.28340816416412	1.30650486505497	9.02981254058216e-178	0	1502	N10	Chlorpheniramine maleate	+ IR	AstroF_IR_1uM_plate1	Allergology	GPCR	SAMPLE	AstroF_IR_1uM_plate1	47570.8602620087
6	1	l20	SAMPLE	Chlorothiazide	-1.17970300348879	-0.759270599863874	0.211968415133383	-0.0782874183504649	-0.674059204334321	1.11778372046125	-0.177273938052036	-0.80826539336546	-0.706896631831457	1.30619015267436	1.12130023731998e-177	0	1500	L20	Chlorothiazide	+ IR	AstroF_IR_1uM_plate1	Metabolism	Carrier	SAMPLE	AstroF_IR_1uM_plate1	44862.9055793991
8	1	e21	SAMPLE	Dioxybenzone	-0.0307531987658324	-0.674990957479956	-0.970578179514218	-0.502808799332186	0.442352437776943	0.17190891361744	-1.69003175542773	-2.13411481092035	0.494056955304087	1.30584096835747	1.4260024000355e-177	0	2146	E21	Dioxybenzone	+ IR	AstroF_IR_1uM_plate3	Dermatology	Not identified	SAMPLE	AstroF_IR_1uM_plate3	33213.7654320988
1	1	o05	SAMPLE	Carbamazepine	-0.268306389615636	-0.775342940844858	-2.16139463463745	1.34497040055398	1.27403915055098	0.572647243625759	-1.11594728005914	0.494820333431319	-0.229556673114702	1.30581979573791	1.44458480773306e-177	0	55	O05	Carbamazepine	+ IR	AstroF_IR_10uM_plate1	Central Nervous System	Ion channel	SAMPLE	AstroF_IR_10uM_plate1	32543.7906976744
7	1	d23	SAMPLE	Carbadox	-1.40032714635724	-0.0740374965824288	-0.915377996548355	-1.55313780164857	0.959703627290969	-0.35566108172497	0.497424061466015	1.20763741899735	0.971485238167362	1.3053600490314	1.98329767451245e-177	0	1807	D23	Carbadox	+ IR	AstroF_IR_1uM_plate2	Infectiology	Not identified	SAMPLE	AstroF_IR_1uM_plate2	48987.2138728324
6	1	i21	SAMPLE	Triprolidine hydrochloride	0.701015964850553	0.632740997318185	-0.824723512578078	-1.05207574687595	-0.939112487147887	1.11162822377091	1.03420356911339	-0.16323179111247	-0.665588494414004	1.30424863626683	4.27541066326649e-177	0	1739	I21	Triprolidine hydrochloride	+ IR	AstroF_IR_1uM_plate1	Allergology	GPCR	SAMPLE	AstroF_IR_1uM_plate1	48690.9536423841
8	1	d07	SAMPLE	Trioxsalen	0.104040605558832	0.852477914137306	-0.107564905720712	-0.313272467150219	0.481596525196517	-0.409378160809931	0.0776327139492086	0.317892825993259	-1.69489200946822	1.3040727138975	4.82083440071619e-177	0	2358	D07	Trioxsalen	+ IR	AstroF_IR_1uM_plate3	Dermatology	DNA	SAMPLE	AstroF_IR_1uM_plate3	45427.2025316456
8	1	b22	SAMPLE	Nabumetone	0.242446898416079	-1.07207852861259	-0.909673590489298	-0.172486230145793	1.40075939729707	0.445461632261294	-1.80869125031249	-0.689289848141933	1.33898401232972	1.30336355540812	7.86156566317264e-177	0	2254	B22	Nabumetone	+ IR	AstroF_IR_1uM_plate3	Central Nervous System	Enzyme	SAMPLE	AstroF_IR_1uM_plate3	34061.7006369427
7	1	c14	SAMPLE	Cefotiam hydrochloride	-0.912659736427196	-0.519216861153283	0.819477730444746	-0.155615881916336	-1.38013450186066	1.12583103119366	-0.648769807843428	0.930847306556599	-2.1656613114517	1.3031300550759	9.22385405831027e-177	0	1820	C14	Cefotiam hydrochloride	+ IR	AstroF_IR_1uM_plate2	Infectiology	Protein	SAMPLE	AstroF_IR_1uM_plate2	48374.44
3	1	l21	SAMPLE	Urapidil hydrochloride	0.265200894224166	0.463689171674413	-0.264733366147124	-0.0494767443480032	0.73028363005213	-0.0750476533923384	1.62167427839786	-0.556842835373891	-3.03274077933918	1.30310551193156	9.36570877772926e-177	0	906	L21	Urapidil hydrochloride	+ IR	AstroF_IR_10uM_plate3	Cardiovascular	GPCR	SAMPLE	AstroF_IR_10uM_plate3	49979.8432835821
7	1	l10	SAMPLE	Cyclosporin A	0.86217261084665	-0.303344920333613	0.151804584534866	-0.413905636620902	-0.367299113568869	0.914966262815641	0.168167654185935	0.492033864563912	-1.74056840086702	1.30297833958273	1.02093119058529e-176	0	1849	L10	Cyclosporin A	+ IR	AstroF_IR_1uM_plate2	Immunology	Enzyme	SAMPLE	AstroF_IR_1uM_plate2	46055.3464566929
6	1	g16	SAMPLE	Thalidomide	-0.855066596707159	0.16711067996315	0.0418251386847928	-0.521022013914318	-0.444318702507018	0.435789221997983	0.198468627137581	0.801629155550327	-0.148771424653636	1.30291023894951	1.06833743033623e-176	0	1718	G16	Thalidomide	+ IR	AstroF_IR_1uM_plate1	Central Nervous System	Nuclear receptor	SAMPLE	AstroF_IR_1uM_plate1	49994.7914110429
5	1	g16	SAMPLE	Timolol maleate salt	-0.526450374566824	-0.494271858972676	0.231883512435737	-1.39691649846389	-0.275491022312658	-0.331672515769854	-0.057522153362324	0.399653381414049	-0.0315478378869158	1.30279570046921	1.15442678202435e-176	0	1419	G16	Timolol maleate salt	+ IR	AstroF_IR_1and10uM_plate5	Cardiovascular	GPCR	SAMPLE	AstroF_IR_1and10uM_plate5	52306.4295774648
7	1	e14	SAMPLE	Benperidol	-1.67107837521678	0.675341212027748	-0.207480375021398	-0.478365005330466	-0.613847120799238	-0.134713206285114	-1.52505881478167	2.08309612429858	0.155264870975518	1.3018505147701	2.21492254892379e-176	0	1786	E14	Benperidol	+ IR	AstroF_IR_1uM_plate2	Central Nervous System	GPCR	SAMPLE	AstroF_IR_1uM_plate2	52645.6503496504
5	1	j05	SAMPLE	Etoricoxib	-0.241587439834936	0.238919758064541	-0.273704346446357	-1.19942944503162	0.432271953972675	-0.276489694453429	-0.814575120335547	1.02205372948627	-0.94060549238023	1.30168873462107	2.4726444226022e-176	0	1325	J05	Etoricoxib	+ IR	AstroF_IR_1and10uM_plate5	Central Nervous System	Enzyme	SAMPLE	AstroF_IR_1and10uM_plate5	56385.1666666667
