PlateID	WellLocation	replicateIdNumber	ReagentClass	ReagentID	PCA01	PCA02	PCA03	PCA04	PCA05	PCA06	PCA07	PCA08	PCA09	PCA10	DistanceScore	pvalue	PercentageMissingPerRecord	microPlateID	XPlate	Well	Compound	Solvent	IRstatut	Category	XsplitColumn	AreaShapeNormalizedMoment00N	AreaShapeNormalizedMoment01N	AreaShapeNormalizedMoment10N	PlatewellN	AreaShapeNormalizedMoment00C	AreaShapeNormalizedMoment01C	AreaShapeNormalizedMoment10C	Wellnumber	Concentration	Raw_AreaShapeAreaN
3	c20	1	SAMPLE	KN-93	0.640092734239319	0.357562442516279	0.0945861065526399	-0.232571553554047	-0.831987525776511	-0.0023721106762784	-0.474223878656517	0.858110114968184	0.547932797782471	-0.068831865534046	1.45294747869543	0.914963026028272	0	3	Plate03	C20	KN-93	DMSO	+ IR	Compounds	Plate03									0.25µM	3194.45042492918
3	d05	1	SAMPLE	FRAX1036	1.66708099309709	-0.385047328723406	-0.488313896360764	0.292318350804505	-0.799175897762523	-1.15853124303566	-0.682036114931001	0.160305947561127	0.634233211205909	-0.0789373048995052	1.42085207775005	0.914963026028272	0	3	Plate03	D5	FRAX1036	DMSO	+ IR	Compounds	Plate03									1µM	3183.57530120482
3	d06	1	SAMPLE	Idoxuridine	0.877513600225794	-0.025208236165049	-0.715809036832339	-0.0551097974858978	-0.74139168376125	-0.17627982163718	0.531154137847331	-0.0459254847353099	-0.0573191572636548	0.42356285459095	1.29504475951881	0.914963026028272	0	3	Plate03	D6	Idoxuridine	DMSO	+ IR	Compounds	Plate03									10µM	3138.09144542773
3	d08	1	SAMPLE	Tigecycline	0.216258640236216	0.620208742416684	0.678306248156592	0.764566708361431	-0.900106143849384	-0.378785523337919	-0.742826545139644	0.312228007232645	0.115347698074355	-0.199259465872549	1.33739439955236	0.914963026028272	0	3	Plate03	D8	Tigecycline	DMSO	+ IR	Compounds	Plate03									1µM	3421.72093023256
3	d09	1	SAMPLE	Tigecycline	0.192161304084903	-0.198235493644627	0.0471939579986328	0.241606938016929	-0.326014535822164	-0.827990006237659	0.423347597591859	0.475753040274342	0.21240159359699	-0.992743348843877	1.49794489770779	0.914963026028272	0	3	Plate03	D9	Tigecycline	DMSO	+ IR	Compounds	Plate03									1µM	3208.82010582011
3	d11	1	SAMPLE	Chlormadinone acetate	-0.378764877757615	-0.0407354713850238	-0.351990843701767	1.04033816508396	-0.364919311168863	-0.540077574870542	-0.0863506701927213	-0.0912480909337731	-0.922904512372492	-0.130471293039537	1.3689705420299	0.914963026028272	0	3	Plate03	D11	Chlormadinone acetate	DMSO	+ IR	Compounds	Plate03									1µM	3109.81100478469
3	d15	1	SAMPLE	Levomepromazine	-0.351047141484329	-0.00745903432540146	0.122695453737981	0.441216009111236	0.426670463135559	-0.535614695399779	-0.410047699734318	1.03911581146961	-0.54775052278992	-0.226665884098735	1.48138844980357	0.914963026028272	0	3	Plate03	D15	Levomepromazine	DMSO	+ IR	Compounds	Plate03									1µM	3115.99056603774
3	d16	1	SAMPLE	Latanoprost	0.617471701562814	0.176663766083551	-0.0772109076015271	0.521816847510514	0.641291139098272	-0.6063128602999	-0.0149633237997006	-0.490160164357024	-0.753847241213113	-0.370570753633396	1.27260111856543	0.914963026028272	0	3	Plate03	D16	Latanoprost	DMSO	+ IR	Compounds	Plate03									1µM	3337.82903981265
3	d17	1	SAMPLE	Latanoprost	-0.312708837490198	0.130335381545699	0.562890710235107	0.933095650136489	1.10292999951998	-0.782688682373028	-0.251542772815316	0.331662858180635	-0.681425266727612	-0.681351045609395	1.23874108934989	0.914963026028272	0	3	Plate03	D17	Latanoprost	DMSO	+ IR	Compounds	Plate03									1µM	3219.84693877551
3	d20	1	SAMPLE	Amcinonide	0.815393829264264	-0.231073293859201	-0.128653147728889	-0.473711663868586	-0.117671550809905	-0.992599280269313	0.582824899154193	-0.350634613179501	-1.20962031911831	-1.16412598146765	1.37159736933626	0.914963026028272	0	3	Plate03	D20	Amcinonide	DMSO	+ IR	Compounds	Plate03									10µM	3278.95822454308
3	e04	1	SAMPLE	FRAX1036	0.395333312617884	-0.100649726990639	-0.557460711672572	0.902122569827686	-1.12900509491725	-0.518628636774033	-0.420186146309699	-0.608248163049788	-1.10425343769819	-0.0570869408498687	1.37283368273113	0.914963026028272	0	3	Plate03	E4	FRAX1036	DMSO	+ IR	Compounds	Plate03									0.25µM	3164.40455840456
3	e06	1	SAMPLE	Idoxuridine	0.82568189220054	0.0444582863563481	-0.122338539861451	0.572675212567819	-0.473040879437066	0.228264533432893	-0.533553921575452	0.326827885530162	0.338491062768081	-0.128883193218798	1.50015407555283	0.914963026028272	0	3	Plate03	E6	Idoxuridine	DMSO	+ IR	Compounds	Plate03									3µM	3230.59587020649
3	e07	1	SAMPLE	Idoxuridine	0.346774074348178	-0.00569931450260933	-0.116458831674395	-0.0908335002271255	-0.419359100426444	-0.599060650322829	-0.270576651676565	0.0815353396942722	-0.367025011755774	-0.183786574006374	1.61232328754704	0.914963026028272	0	3	Plate03	E7	Idoxuridine	DMSO	+ IR	Compounds	Plate03									3µM	3182.47326203209
3	e12	1	SAMPLE	Arbutin	0.0569744277546847	0.134209300133624	0.135077483147265	0.189642831741776	0.172436170798264	-1.11342777451754	-0.393699033162201	1.26738580155427	0.98623037664938	-0.320503427261248	1.40735560306192	0.914963026028272	0	3	Plate03	E12	Arbutin	DMSO	+ IR	Compounds	Plate03									3µM	3265.72087378641
3	e15	1	SAMPLE	Levomepromazine	-0.0277655832054482	-0.0879818934194785	0.0525516290130562	0.666416937727716	0.176733216330678	-1.00507516177906	-0.513086011379442	0.475961767596311	-0.342827204091972	-0.640959798804308	1.54243115463084	0.914963026028272	0	3	Plate03	E15	Levomepromazine	DMSO	+ IR	Compounds	Plate03									0.25µM	3225.98518518519
3	e16	1	SAMPLE	Latanoprost	0.132702808417075	0.199082879929538	0.130642960225042	0.175359848369248	0.37435759878224	-0.610697764287652	-0.581864512399013	0.585180917488958	-0.214948707641775	0.181207774024615	1.40610488434542	0.914963026028272	0	3	Plate03	E16	Latanoprost	DMSO	+ IR	Compounds	Plate03									0.25µM	3234.02961275626
3	f03	1	NEGATIVE	DMSO	1.12766264716986	0.329830822901086	0.165745769780036	1.24666896502815	0.276120138142206	-0.0991172443208931	0.116863848993711	-0.647957835019734	-0.448669111693905	-0.298477484203664	1.25430934378373	0.914963026028272	0	3	Plate03	F3	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate03										3443.67182662539
3	f06	1	SAMPLE	Idoxuridine	0.391664350723324	-0.109110189674312	-0.182526637980787	0.130663191047098	-0.45153947716225	-0.387138312992035	-0.148889775155026	0.435891768241978	0.105755810719936	-0.165421815765219	1.66921532651359	0.914963026028272	0	3	Plate03	F6	Idoxuridine	DMSO	+ IR	Compounds	Plate03									1µM	3176.671875
3	f12	1	SAMPLE	Arbutin	0.682241211140775	0.426011803768324	-0.0301827446018467	-0.678281726157677	-0.246690578691377	-0.306444989828969	-0.302121500513865	-0.414251096857468	-1.26141497244844	-0.577787861126489	1.31766724509033	0.914963026028272	0	3	Plate03	F12	Arbutin	DMSO	+ IR	Compounds	Plate03									1µM	3387.00763358779
3	f13	1	SAMPLE	Arbutin	0.557689145133028	0.222617789196406	-0.679191473891059	0.228840743076909	0.422593983942799	0.516746379577046	-0.0853260611623209	0.139560760953716	-0.351399427476043	0.462804172181832	1.29571767788092	0.914963026028272	0	3	Plate03	F13	Arbutin	DMSO	+ IR	Compounds	Plate03									1µM	3171.26388888889
3	f15	1	SAMPLE	Diethylstilbestrol	-0.803051306122744	-0.569313298686037	-1.39701293053038	-0.238790860930156	1.46572843149587	-1.42419257167235	-0.930092449153311	1.7403032552154	-0.945480411283089	0.90197924966213	1.28123973902572	0.914963026028272	0	3	Plate03	F15	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									10µM	2802.18780487805
3	f16	1	SAMPLE	Eflornithine (hydrochloride hydrate)	-0.330883648434861	0.27684741219895	-0.0443145686707713	1.56898781245367	0.642306704171786	-0.288327742904211	-0.781819805148747	0.875138761155842	0.102191601716762	0.214717780043547	1.34920741059156	0.914963026028272	0	3	Plate03	F16	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									10µM	3200.57427937916
3	f18	1	SAMPLE	Ethamsylate	0.726648192342525	0.113803379952667	-0.326294162176568	0.098739432092223	-0.00524328174882797	-0.0908718036310026	-0.246502813749908	1.95326427051886	-0.652834386989373	0.347216205653612	1.67939281007753	0.914963026028272	0	3	Plate03	F18	Ethamsylate	DMSO	+ IR	Compounds	Plate03									10µM	3182.64721485411
3	f21	1	SAMPLE	Amcinonide	0.578627767924623	-0.0885242551493325	-0.014868223086096	-0.570561681263205	-0.0109140258854061	-1.66278926792522	0.014603420240793	0.368245160819015	-0.893007134752791	-0.734014285595423	1.48595664372127	0.914963026028272	0	3	Plate03	F21	Amcinonide	DMSO	+ IR	Compounds	Plate03									1µM	3278.6825
3	g02	1	NEGATIVE	DMSO	0.561698514976898	0.286888905064587	-0.36537078140065	1.34247721087871	-0.383970762459258	0.007949858463698	0.0289113391092176	-0.532514613482182	0.379235877505446	-0.196751683758724	1.25072311964153	0.914963026028272	0	3	Plate03	G2	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate03										3297.8615819209
3	g03	1	NEGATIVE	DMSO	1.07401636428848	-0.287652636465863	0.0954094510264366	0.548510951334072	-0.0580850530288226	-0.326086289713945	0.460700310250109	0.248927520444277	-0.17849462460286	-0.462213645358409	1.50524834417119	0.914963026028272	0	3	Plate03	G3	DMSO	DMSO	+ IR	NEG (DMSO IR)	Plate03										3235.59032258065
3	g04	1	SAMPLE	Cyclophosphamide	-0.050962307928726	0.2581062279765	-0.616553976737844	-0.325376699581352	0.081435497295985	0.00790072501612977	-0.0561033591265096	0.377358047056152	-0.246274684842353	-0.186917749027189	1.56373778850242	0.914963026028272	0	3	Plate03	G4	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									3µM	3112.65070422535
3	g06	1	SAMPLE	Idoxuridine	-0.0823524070561769	1.33702780013203	-0.204298310064365	0.577848706754967	0.265947209672118	-0.187390388732932	0.322024263746985	0.383425729043851	-0.512497822512397	0.257531378946534	1.42498588174566	0.914963026028272	0	3	Plate03	G6	Idoxuridine	DMSO	+ IR	Compounds	Plate03									0.25µM	3221.12215909091
3	g12	1	SAMPLE	Arbutin	0.863326997591033	0.252311740207337	0.0990297250883961	0.312153442019972	-0.207206205800995	-0.740142461298829	-0.0595325207987789	0.755203119052022	0.821735434117726	-0.42523842560224	1.55422750679472	0.914963026028272	0	3	Plate03	G12	Arbutin	DMSO	+ IR	Compounds	Plate03									0.25µM	3391.31791907514
3	g14	1	SAMPLE	Diethylstilbestrol	0.452874143666024	0.182607458162031	-0.331711101861363	0.216665931659054	-0.0203004836124134	-0.426952704068511	-0.152757177914497	-0.190280840598585	0.715159008559641	-0.490064786066402	1.302130384623	0.914963026028272	0	3	Plate03	G14	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									3µM	3263.60869565217
3	g15	1	SAMPLE	Diethylstilbestrol	-0.639322344329398	-0.141828407882517	0.262728914257695	1.20531345787675	0.759820849116364	-0.798162707294329	-0.899836279890108	1.08885652017855	-1.67531392164013	-0.422801111733047	1.39199267816508	0.914963026028272	0	3	Plate03	G15	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									3µM	3157.50956937799
3	g16	1	SAMPLE	Eflornithine (hydrochloride hydrate)	-0.174091348873085	-0.0299947191999779	-0.0318207722393777	1.01501529863787	0.91316287846031	-0.985316385596314	-0.546731041287716	1.65712267969226	-0.150812144402508	-0.882621788673455	1.56822106353518	0.914963026028272	0	3	Plate03	G16	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									3µM	3261.06117647059
3	g17	1	SAMPLE	Eflornithine (hydrochloride hydrate)	0.371857475041451	0.157210788207782	-0.831016562256727	0.689271957493664	1.09938626690218	-1.29342012634074	0.00326969396119314	1.09336543501946	1.51144876790663	0.905624984635675	1.2369209218178	0.914963026028272	0	3	Plate03	G17	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									3µM	3163.90591397849
3	g18	1	SAMPLE	Ethamsylate	0.209330210942745	0.0187174173942731	-0.596747340901668	0.448601890515534	0.548021490712569	-0.126991048386579	-0.188070637415981	1.32664884470226	0.49408557139091	0.0710507164062853	1.57893954153447	0.914963026028272	0	3	Plate03	G18	Ethamsylate	DMSO	+ IR	Compounds	Plate03									3µM	3131.69971671388
3	g20	1	SAMPLE	Amcinonide	-0.0833394432816314	0.108060560295866	0.505890854311455	0.33462985081894	0.169142088257866	-0.818146208599218	-0.404392803432213	0.374424697591024	-1.10710434824516	-0.571958451528579	1.40551891236369	0.914963026028272	0	3	Plate03	G20	Amcinonide	DMSO	+ IR	Compounds	Plate03									0.25µM	3263.86552567237
3	g21	1	SAMPLE	Amcinonide	0.802622889743655	0.642549989433437	0.214905669736611	0.869042414912627	0.819304827456186	-0.362264546443329	0.226346293880355	0.448156705634758	0.54527575122063	0.29948658079434	1.41830259690115	0.914963026028272	0	3	Plate03	G21	Amcinonide	DMSO	+ IR	Compounds	Plate03									0.25µM	3292.37037037037
3	h04	1	SAMPLE	Cyclophosphamide	0.322356267418581	0.507952782450811	-0.878665074083489	0.067070657151394	0.582265445669797	-0.455363446858271	-0.114607450777629	1.09019726248901	1.58503851289778	0.494743490711261	1.29055273273161	0.914963026028272	0	3	Plate03	H4	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									1µM	3248.64902506964
3	h05	1	SAMPLE	Cyclophosphamide	0.257344732936413	-0.0128894250881853	-0.750365801294208	0.433822257847448	-0.165994016865153	-0.0671746783833069	-0.180912661181893	0.836290255462065	-0.435713289929046	-0.0875369421227299	1.78358691689889	0.914963026028272	0	3	Plate03	H5	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									1µM	3184.97922848665
3	h09	1	SAMPLE	Halofantrine (hydrochloride)	-0.430020681308679	0.392036027180411	0.310700917387203	1.2931597836606	-1.31089477504944	-0.287000764387375	-0.818067856081163	0.799407088150343	0.0737999133309162	-0.0641835574338412	1.37038386804526	0.914963026028272	0	3	Plate03	H9	Halofantrine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									1µM	3282.95354523227
3	h15	1	SAMPLE	Diethylstilbestrol	-0.144202633774505	0.0810928762721536	0.532478215752293	0.781033483287015	0.331996455303275	-1.09052088909536	-0.687224597177913	0.727615292036959	0.361668132098874	-0.211601086714646	1.2956692733758	0.914963026028272	0	3	Plate03	H15	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									1µM	3273.59863945578
3	h16	1	SAMPLE	Eflornithine (hydrochloride hydrate)	0.465311104758099	0.0604437219708415	-0.321241157074984	1.84366361292324	0.0908566129943868	-0.380445015593168	-0.528639496592099	0.547499621138721	0.712600921549037	0.293605593959215	1.39556604785878	0.914963026028272	0	3	Plate03	H16	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									1µM	3228.42268041237
3	h17	1	SAMPLE	Eflornithine (hydrochloride hydrate)	0.398264805800351	0.319641011894929	-0.315044675964129	0.913626823024072	0.171537963556186	-0.35789195922427	-0.714949697726807	0.847939257351016	0.808801701095567	-0.278538330623691	1.56448209747389	0.914963026028272	0	3	Plate03	H17	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									1µM	3287.65172413793
3	h18	1	SAMPLE	Ethamsylate	0.966915122485347	0.0402810480902422	-0.170499676768975	0.427887849848318	-0.34500361392091	-0.795124869311177	-0.027108737679672	0.624239490704141	0.825333646733366	0.252582147827944	1.44828854263601	0.914963026028272	0	3	Plate03	H18	Ethamsylate	DMSO	+ IR	Compounds	Plate03									1µM	3259.57103064067
3	i04	1	SAMPLE	Cyclophosphamide	0.774806272990896	0.382454255416041	-1.28195506017589	-0.0323543844429699	-0.675347082494435	-0.174494322402172	0.26305514398519	-0.373500028344836	0.700806736870129	0.248528053927738	1.23555030865202	0.914963026028272	0	3	Plate03	I4	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									0.25µM	3189.85220125786
3	i05	1	SAMPLE	Cyclophosphamide	-0.00805587040466128	0.306340648026823	-0.84336348869102	0.756631934543008	-0.0766693339751308	-0.154553053750685	-0.253553031269894	0.579273116588893	-0.21927390189247	0.436158532834782	1.5525200050045	0.914963026028272	0	3	Plate03	I5	Cyclophosphamide	DMSO	+ IR	Compounds	Plate03									0.25µM	3175.43653250774
3	i07	1	SAMPLE	Clavulanic acid	1.34672265129391	-0.250410615453329	-1.42080910415039	0.235777652786174	0.698631177649757	0.407205342300985	0.671655409527599	-0.451888683940583	0.172669831879704	-0.436123499788511	1.24722816390396	0.914963026028272	0	3	Plate03	I7	Clavulanic acid	DMSO	+ IR	Compounds	Plate03									3µM	3289.78417266187
3	i08	1	SAMPLE	Halofantrine (hydrochloride)	-0.134900555482344	-0.0499263529373409	-0.109868593826811	1.06405869577512	-1.27300044829364	-0.251292600187255	-0.710359966191447	0.740347975572736	1.04996567055021	-0.0784564956936434	1.30944787507316	0.914963026028272	0	3	Plate03	I8	Halofantrine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									0.25µM	3183.71164021164
3	i10	1	SAMPLE	Clomipramine (hydrochloride)	0.165678611838958	0.145260515932085	0.118833157053172	0.993371436499802	-0.93054919291046	-0.411362835575794	-0.237355350388379	0.628326097054418	-0.565016733268248	0.0116211590565709	1.5483174531539	0.914963026028272	0	3	Plate03	I10	Clomipramine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									0.25µM	3278.36597938144
3	i11	1	SAMPLE	Clomipramine (hydrochloride)	-0.137546673914058	-0.0785061920139385	-0.093591819149982	0.903513750934853	-0.655774174122032	-0.48187983500083	-0.587173462151403	1.6683498304915	-0.906784026462911	-0.593518911714619	1.6929925000223	0.914963026028272	0	3	Plate03	I11	Clomipramine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									0.25µM	3202.09905660377
3	i14	1	SAMPLE	Diethylstilbestrol	-0.336316235632189	-0.0711291725450417	-0.101475737416471	1.01891887281418	0.205708156719929	-0.702097003531663	-0.334803792842174	1.44227793766727	-0.865681175828304	-0.516196396483181	1.61930098303532	0.914963026028272	0	3	Plate03	I14	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									0.25µM	3263.03752759382
3	i15	1	SAMPLE	Diethylstilbestrol	-0.222281619950204	-0.00525474603998456	0.16582299796709	1.26967479360979	0.860987009597328	-0.852787802614781	-0.405040500413691	0.682756160409808	-0.2623429846473	-0.436062269565332	1.38836088793525	0.914963026028272	0	3	Plate03	I15	Diethylstilbestrol	DMSO	+ IR	Compounds	Plate03									0.25µM	3237.57368421053
3	i16	1	SAMPLE	Eflornithine (hydrochloride hydrate)	-0.122616864769673	0.0935299590668231	-0.047775579297679	1.7241307040419	0.824744075441766	-0.416279669823458	-0.840684244885288	1.55787893635544	0.564951446992893	0.0483061478409298	1.43892879367024	0.914963026028272	0	3	Plate03	I16	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									0.25µM	3224.60570071259
3	i17	1	SAMPLE	Eflornithine (hydrochloride hydrate)	0.200835432123198	0.0294755507036685	-0.192339733144419	0.877250533486661	-0.211574683289583	-0.44949723342679	-0.69061485203823	1.57678374778742	1.29223277485636	0.422025003915763	1.40542269954097	0.914963026028272	0	3	Plate03	I17	Eflornithine (hydrochloride hydrate)	DMSO	+ IR	Compounds	Plate03									0.25µM	3214.34164588529
3	i18	1	SAMPLE	Ethamsylate	0.73396284280835	-0.402182016145642	0.182559183928952	0.237828321932458	0.506228204397603	-0.74688691987286	-0.10027693842272	-0.344697022651211	-0.685992127037863	-1.36477050918386	1.32782843502375	0.914963026028272	0	3	Plate03	I18	Ethamsylate	DMSO	+ IR	Compounds	Plate03									0.25µM	3321.79679144385
3	i19	1	SAMPLE	Ethamsylate	0.266364754497363	0.149131350348661	-0.881176847174602	-0.151699342943055	1.00367479883264	-0.0855162360544648	-0.54653974890655	0.408650298267411	-1.14063306643777	0.412163537718409	1.31888622510563	0.914963026028272	0	3	Plate03	I19	Ethamsylate	DMSO	+ IR	Compounds	Plate03									0.25µM	3184.89071038251
3	i21	1	SAMPLE	Imipramine (hydrochloride)	0.746546862934093	-0.419351851070565	0.596211225196644	0.105653814565841	0.64166063394167	0.238629532432894	-0.163526758974557	2.18948506380397	0.601392511067072	0.811125364814766	1.28185577841674	0.914963026028272	0	3	Plate03	I21	Imipramine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									3µM	2968.06993006993
3	j03	1	SAMPLE	Isradipine	1.34765772990235	0.440771360011691	-0.344514345437198	0.434747042799617	0.859985114865381	0.499552707871815	0.426707211558559	0.639622636818223	0.433620416727081	0.29115138776622	1.50848416718553	0.914963026028272	0	3	Plate03	J3	Isradipine	DMSO	+ IR	Compounds	Plate03									1µM	3302.78104575163
3	j07	1	SAMPLE	Clavulanic acid	0.326957365365718	-0.110163520172871	-0.56098845664201	-0.0821480696388014	-0.351766213699709	-1.2776947375101	-0.220415836632637	0.481358828882171	-0.909910399351624	0.296075274682074	1.53395335619489	0.914963026028272	0	3	Plate03	J7	Clavulanic acid	DMSO	+ IR	Compounds	Plate03									1µM	3168.78779069767
3	j14	1	SAMPLE	SP600125	0.937570847778293	0.354331522310507	-0.0316391285238556	-0.0260253781841666	-0.977090528016961	-0.534995691610582	-0.484273578397701	-0.577804692000843	-1.64535096517253	-0.782243171271507	1.4382559494814	0.914963026028272	0	3	Plate03	J14	SP600125	DMSO	+ IR	Compounds	Plate03									10µM	3507.24054054054
3	j15	1	SAMPLE	SP600125	1.27543238316789	0.324955820054488	-0.06132833612755	-0.00925239337975912	0.251863132044046	-1.26511923749684	-0.0411540713691143	0.0618938733089299	-0.434063432464155	0.489976226438942	1.33542956372369	0.914963026028272	0	3	Plate03	J15	SP600125	DMSO	+ IR	Compounds	Plate03									10µM	3377.78590785908
3	j18	1	SAMPLE	Suxibuzone	0.416245517930523	-0.205716518571713	-0.0799138721924486	-0.667340462295372	0.218690154966161	-0.737638622503976	-0.516858178190925	1.3754050395488	-1.22706496567521	-0.253915630209173	1.54211705691164	0.914963026028272	0	3	Plate03	J18	Suxibuzone	DMSO	+ IR	Compounds	Plate03									10µM	3146.6719160105
3	j19	1	SAMPLE	Suxibuzone	0.751230288646773	-0.0319027718303992	-0.279916023374806	-0.19252562775693	0.090574458527606	-1.29944042656664	-0.344450350727336	1.17316724626778	1.30359233083795	-0.125116110056847	1.3961847551293	0.914963026028272	0	3	Plate03	J19	Suxibuzone	DMSO	+ IR	Compounds	Plate03									10µM	3268.2454308094
3	j21	1	SAMPLE	Imipramine (hydrochloride)	0.563824359934037	0.300471902586081	0.515891720440085	-0.191487230260293	-0.0399498841324249	0.0864511830720283	-0.252667501334447	0.303346384229692	-2.59184449772261	-0.30301011586601	1.30571038525471	0.914963026028272	0	3	Plate03	J21	Imipramine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									1µM	3291.3631713555
3	k14	1	SAMPLE	SP600125	0.45753020710553	0.149465929283356	-0.21953534237692	0.309371727872002	0.0605758871023074	-0.398650898147887	-0.421918845414224	0.932285260404092	-0.441155936585519	-0.839471017801554	1.81745263390229	0.914963026028272	0	3	Plate03	K14	SP600125	DMSO	+ IR	Compounds	Plate03									3µM	3350.5138121547
3	k15	1	SAMPLE	SP600125	-0.171599904496496	-0.158668454545998	0.148679964777756	0.309845474670835	0.363434285354666	-0.918385572016426	-0.749278648808383	0.395388555777018	0.199581266724218	-1.16179723335713	1.38260086000685	0.914963026028272	0	3	Plate03	K15	SP600125	DMSO	+ IR	Compounds	Plate03									3µM	3270.40044742729
3	k18	1	SAMPLE	Suxibuzone	0.673195222142276	0.615414834767955	-0.101703025818779	-0.0727477781152467	-0.358682081888724	-0.0914593295493913	0.0510210728874443	0.40957537246708	-0.408438901964304	1.01672465213411	1.27232451419855	0.914963026028272	0	3	Plate03	K18	Suxibuzone	DMSO	+ IR	Compounds	Plate03									3µM	3259.88976377953
3	k19	1	SAMPLE	Suxibuzone	0.299465669080989	0.589155392904554	0.619791602215501	0.295586475554023	-0.0707686722932917	-0.34385262142515	-0.475830935046268	0.646824308064123	-1.71117762681369	-0.33068920699885	1.45669818952987	0.914963026028272	0	3	Plate03	K19	Suxibuzone	DMSO	+ IR	Compounds	Plate03									3µM	3442.87531806616
3	l08	1	SAMPLE	Moroxydine (hydrochloride)	0.0696702381888401	0.0202918931437534	-0.194826020788087	-0.028797096931408	-0.57279967758964	-0.720747941347459	-0.299749971408788	0.138948706750042	-2.26243914945156	-0.489570155272863	1.48500896813531	0.914963026028272	0	3	Plate03	L8	Moroxydine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									1µM	3252.90414507772
3	l09	1	SAMPLE	Moroxydine (hydrochloride)	-0.135096178841572	0.36559603429914	-0.00421140703492974	0.378379335073749	-0.603635201851673	-0.346372699321968	-0.393536872822298	-0.383546304986697	-0.315180158265741	-0.366765391938367	1.2852366327368	0.914963026028272	0	3	Plate03	L9	Moroxydine (hydrochloride)	DMSO	+ IR	Compounds	Plate03									1µM	3257.91885441527
3	l14	1	SAMPLE	SP600125	-0.120747111149279	0.161491892302509	0.0360460693869085	-0.368268125931277	-0.0084420794448508	-0.747939340941196	-0.574083220362247	-0.269580080483409	-0.765931491744846	-0.668150435482492	1.31444083330179	0.914963026028272	0	3	Plate03	L14	SP600125	DMSO	+ IR	Compounds	Plate03									1µM	3235.66059225513
3	l15	1	SAMPLE	SP600125	0.371615687478346	0.751400003811352	0.47643331143149	0.445313892633882	-0.183075063341925	-1.18239476988335	-0.547004741799726	0.953364145770819	1.74758582773642	-0.00193291919063366	1.25981950987952	0.914963026028272	0	3	Plate03	L15	SP600125	DMSO	+ IR	Compounds	Plate03									1µM	3423.5512195122
3	l18	1	SAMPLE	Suxibuzone	0.455229908779222	0.118103805308344	-0.454141246252273	-0.179391685105094	0.394186507825324	-0.241638958096174	0.0534131970785419	-0.267546380517251	-0.717439864347633	-0.358037470826839	1.36100182403472	0.914963026028272	0	3	Plate03	L18	Suxibuzone	DMSO	+ IR	Compounds	Plate03									1µM	3205.57880434783
3	l19	1	SAMPLE	Suxibuzone	0.228017372390865	-0.0555089686079599	0.231559501063331	0.263987895492939	0.15130762956511	-0.720453508782215	-0.486847833070612	1.30683838406757	0.373385584970589	-0.314227481792072	1.53810879766772	0.914963026028272	0	3	Plate03	L19	Suxibuzone	DMSO	+ IR	Compounds	Plate03									1µM	3184.73853211009
3	m10	1	SAMPLE	Cefprozil (monohydrate)	-0.964581822987329	0.330517363519563	0.31551484020583	0.939563616621836	-0.688482253701657	-0.270625312538528	-1.00140795530551	0.580425411446921	0.030192650410262	-0.363643542295785	1.25353222163919	0.914963026028272	0	3	Plate03	M10	Cefprozil (monohydrate)	DMSO	+ IR	Compounds	Plate03									0.25µM	3174.51632653061
3	m11	1	SAMPLE	Cefprozil (monohydrate)	-0.254245415177357	0.252754627846066	-0.0865902205299095	0.378751866259678	-0.0586379611371359	0.285676665985137	-0.523726301321678	0.529341819486471	-0.110558491084991	-0.136507902295173	1.44452420057185	0.914963026028272	0	3	Plate03	M11	Cefprozil (monohydrate)	DMSO	+ IR	Compounds	Plate03									0.25µM	3192.16706443914
3	m13	1	SAMPLE	Lonidamine	0.257680697290003	0.0523865516871801	-1.01014142388186	0.0525138845358573	-0.27152667588324	-0.147622927910821	0.0680587903766852	0.65113803285024	0.013389319084883	0.0295554142544582	1.66646705361162	0.914963026028272	0	3	Plate03	M13	Lonidamine	DMSO	+ IR	Compounds	Plate03									3µM	3148.42933333333
