"","Compound","Category","Concentration","Astrocyte","DistanceScore","PCA01","PCA02","PCA03","PCA04","PCA05","PCA06","PCA07","PCA08","PCA09","Library"
"232","Capecitabine","IR+ Compounds","1uM","AstroF",0.727159981652561,-0.811194774506011,0.222397510300306,0.311194349100364,0.0626651950405849,-0.809320254056011,-0.599497031747018,0.413476074284566,-0.856916686971424,0.653825757707466,"Anti Cancer Drug Library"
"233","Carbendazim","IR+ Compounds","1uM","AstroD",1.10562268164705,-0.292846211768555,-0.485602685011221,-0.20095861196357,0.266708325673313,-0.330161214891108,-0.0353818946806495,-0.198131959529913,NA,NA,"Anti Cancer Drug Library"
"234","Carbendazim","IR+ Compounds","3uM","AstroD",0.572003542486166,1.49179751465895,1.03370811018629,-0.650072440533869,-0.812215709013858,0.0868712181501218,-0.595951002710982,0.536443454012604,NA,NA,"Anti Cancer Drug Library"
"235","Carbendazim","IR+ Compounds","3uM","AstroF",0.671579477743367,0.329072359598005,0.291975983983533,-0.200484357999067,0.14894706544151,-0.493450909403766,0.209005229935275,-2.04450065022165,-0.0944706538176369,0.314558354392266,"Anti Cancer Drug Library"
"236","Carbendazim","IR+ Compounds","1uM","AstroF",0.511065340634648,-1.25667147394803,0.519494016908388,-0.371917496993085,-0.0462753038532722,-0.841050372307062,0.20571009652307,-0.625124911222217,-0.421830141517496,-0.868386239965589,"Anti Cancer Drug Library"
"237","Carboplatin","IR+ Compounds","1uM","AstroD",1.17826878072598,-0.564705494922712,0.935704388050894,-1.2485003530787,0.576361410484509,-0.0975802742985026,-1.23496303830848,-0.144736729149345,NA,NA,"Anti Cancer Drug Library"
"238","Carboplatin","IR+ Compounds","3uM","AstroD",0.977475548747736,-0.7656452124785,0.703393481211029,0.5496075066398,0.663023708794283,-0.340377035473876,-0.876624001145677,0.442320808403749,NA,NA,"Anti Cancer Drug Library"
"239","Carboplatin","IR+ Compounds","3uM","AstroF",1.05428420969816,-0.344502374348068,0.121436992813645,0.299813288517308,0.129165641388384,0.996417590453103,-0.589395669058996,0.805614464688564,-0.902742727655385,0.24120541091257,"Anti Cancer Drug Library"
"240","Carboplatin","IR+ Compounds","1uM","AstroF",1.04184886008096,-1.29851755684613,0.645750452036945,0.621593315568074,1.00159502959814,1.32021356489809,-0.143516111069272,0.43037947332033,-0.0492112281528691,-0.739156180619752,"Anti Cancer Drug Library"
"241","Carfilzomib","IR+ Compounds","1uM","AstroF",0.87774925975584,1.5621175290736,-0.77849391893636,-1.17815032275166,-1.664381420041,0.619483212430219,2.95477305331319,2.54484467394418,0.214150915446582,2.08642929257443,"Anti Cancer Drug Library"
"242","Carmofur","IR+ Compounds","3uM","AstroD",1.41367346911551,0.390356829023891,-0.810866340643827,2.11696841954269,-0.492894537678784,0.793372349510097,0.254122052365366,-0.969053296695924,NA,NA,"Anti Cancer Drug Library"
"243","Carmofur","IR+ Compounds","1uM","AstroD",0.837994643209351,-0.314416701474996,0.822784699330215,0.843275886105353,-1.37465559749472,-0.408874179981282,-0.743012159063894,-1.32809949360864,NA,NA,"Anti Cancer Drug Library"
"244","Carmofur","IR+ Compounds","3uM","AstroF",0.663295840081986,0.403428685545331,-0.0928844083162747,-0.114064486805068,-0.746188032986496,0.331112171556187,1.76701584251775,-0.38192244237481,-0.216247877016482,1.41959500578999,"Anti Cancer Drug Library"
"245","Carmofur","IR+ Compounds","1uM","AstroF",0.634772440794703,-1.95589387890386,0.701623208714705,-0.864772454029766,-0.626631391624363,2.14182880361075,1.14797898025968,-0.485813133971415,-0.58528202179887,0.979049158807501,"Anti Cancer Drug Library"
"246","Carmustine","IR+ Compounds","1uM","AstroD",1.18473252799902,-0.207450649473746,-0.307007467655226,0.145576795267611,0.0917340498368557,-0.685140879170593,-1.96252851394608,-0.587834857505983,NA,NA,"Anti Cancer Drug Library"
"247","Carmustine","IR+ Compounds","3uM","AstroD",1.13204453660071,-0.455737430864032,-0.710044880187706,1.56561131810069,-1.04851717703677,-0.259304780058472,1.63374845919425,-1.37691352481351,NA,NA,"Anti Cancer Drug Library"
"248","Carmustine","IR+ Compounds","3uM","AstroF",1.27146626149533,0.24239279749917,-0.740855193447178,0.0801910130992929,-1.23950209087907,0.21774591633743,-0.351949339425131,1.56660800205793,-0.742962172825163,0.493383658716351,"Anti Cancer Drug Library"
"249","Carmustine","IR+ Compounds","1uM","AstroF",0.733658078718502,-0.611737261761754,0.045996346432731,-0.92172550981393,-0.0918755247331218,0.296329971588071,-0.126866309423968,-1.13554592765671,-0.372797995909956,-0.857708052749686,"Anti Cancer Drug Library"
"250","Catharanthine","IR+ Compounds","3uM","AstroD",0.788298586285457,-0.670353722405194,1.27417140538159,-0.13806183073608,-0.781152242466472,0.0113467284565047,-0.545791967238299,1.42596098842382,NA,NA,"Anti Cancer Drug Library"
"251","Catharanthine","IR+ Compounds","1uM","AstroD",0.777704263048679,-1.0154380267807,0.567908396611611,0.136014812826081,-1.638479545371,-0.493766650040405,0.0421978973452246,0.253453430537397,NA,NA,"Anti Cancer Drug Library"
"252","Catharanthine","IR+ Compounds","3uM","AstroF",1.32999396763247,-0.0536261042717287,0.577799703701492,1.34077990352194,0.669764317929276,0.87748346563338,-0.6347308657238,-0.274496915411574,0.980615096623497,-0.804376184754216,"Anti Cancer Drug Library"
"253","Catharanthine","IR+ Compounds","1uM","AstroF",0.922699684540576,-1.05475010525006,0.179796960779758,0.460206156691881,0.506454911224201,-0.545746552752532,-0.245877406396098,-1.04342415410078,0.00473260135398267,0.3166872089521,"Anti Cancer Drug Library"
"254","Cediranib","IR+ Compounds","1uM","AstroD",0.921632011499329,-0.245780562974004,1.40011696427258,1.03160727110041,1.39337015011891,-0.268527928510246,0.288264636708711,1.771550927486,NA,NA,"Anti Cancer Drug Library"
"255","Cediranib","IR+ Compounds","3uM","AstroD",0.754562788850061,1.59868817675122,1.53616756602492,-1.08011666132214,0.0593033857499739,0.991339626983012,0.617556830397576,0.138956064035179,NA,NA,"Anti Cancer Drug Library"
"256","Cediranib","IR+ Compounds","3uM","AstroF",0.918461039417177,0.70497826187043,0.776526324159027,-1.42263379962509,1.30460146456048,-0.145230748791072,0.984261702563857,0.512776766065091,1.7761304673692,-0.400119426624375,"Anti Cancer Drug Library"
"257","Cediranib","IR+ Compounds","1uM","AstroF",0.695266747514042,-1.27086769150004,1.39911825413992,0.438595693344406,0.950618510001942,1.12839398287505,0.789496116512492,-0.850098377104912,0.104192529958325,-0.083523884050609,"Anti Cancer Drug Library"
"258","Celecoxib","IR+ Compounds","1uM","AstroD",1.23675992629246,-1.11764827911021,-0.810422575237451,0.84495214984477,-0.509235515993004,0.238557464528893,0.400117369167693,1.55301940528777,NA,NA,"Anti Cancer Drug Library"
"259","Celecoxib","IR+ Compounds","3uM","AstroF",1.2695324349448,-0.0249578326957624,-0.332920518172101,0.35239534810894,-0.549435228352628,0.308621568391788,-0.32037709362193,-0.368171230809674,0.463268445801672,0.219143295558971,"Anti Cancer Drug Library"
"260","Celecoxib","IR+ Compounds","1uM","AstroF",0.385213229674569,-1.48391011799458,0.765259461769503,-0.639301634086153,-0.659783513673421,-0.0497071893139517,-0.18261767565059,0.198584579837674,-0.802650689944646,-0.364737755640369,"Anti Cancer Drug Library"
"261","Cephalomannine","IR+ Compounds","1uM","AstroD",1.19672726721277,1.19879490429449,-0.129906003953086,-1.18511246808254,2.19154023196992,1.22092400315784,0.734192174069587,-0.524249115252977,NA,NA,"Anti Cancer Drug Library"
"262","Cephalomannine","IR+ Compounds","3uM","AstroD",0.889472966707897,1.26509162764885,-0.452820277136308,-1.29831854061227,2.52139661404489,-0.180072400471925,-0.699375390025981,0.535911500007123,NA,NA,"Anti Cancer Drug Library"
"263","Cephalomannine","IR+ Compounds","3uM","AstroF",1.05604431073039,1.34182446754786,-0.213628948395573,-1.33669106765425,1.06368387153625,-1.22578903764323,-0.237593427596979,1.17897918388374,0.325294591595496,0.535024145681446,"Anti Cancer Drug Library"
"264","Cephalomannine","IR+ Compounds","1uM","AstroF",0.410414854658012,-0.195019276465228,1.34465385213763,-1.47292799250575,1.35352924378189,-0.446514427223293,-0.214897707530849,0.725878216671892,-0.295125718282983,0.338187199417952,"Anti Cancer Drug Library"
"265","Cephalotaxine","IR+ Compounds","3uM","AstroD",0.872260108205036,0.166258367545821,1.0061328181017,-0.344525912694571,-0.332003200374689,0.194837625772202,-1.41679024502017,0.459591287602846,NA,NA,"Anti Cancer Drug Library"
"266","Cephalotaxine","IR+ Compounds","1uM","AstroD",0.846401105558192,-0.513677331464926,-0.362225529421071,-0.505237208147462,-0.721523684936992,-0.938761986262721,-1.28627938735398,-0.698438510410218,NA,NA,"Anti Cancer Drug Library"
"267","Cephalotaxine","IR+ Compounds","1uM","AstroF",0.872009185715331,-1.8746008861512,-1.14306281465216,-0.0634537517407793,-1.2151505930712,-1.08685089516766,0.808521357307821,-1.70154261429591,-1.88641480805916,-0.463434669819272,"Anti Cancer Drug Library"
"268","Cephalotaxine","IR+ Compounds","3uM","AstroF",0.804479624700903,-0.360389467816174,-0.0737471753853682,0.591970563027126,-0.857205999876303,-0.511199298632973,-0.23443418391525,-1.2416897902227,-0.372988818923381,0.113830518330341,"Anti Cancer Drug Library"
"269","Cepharanthine","IR+ Compounds","3uM","AstroD",1.46787246948495,0.726510318862856,-0.0319239329858614,-0.199670213372195,-0.199017113952433,2.28770917246583,-0.77873529116703,1.01997229123423,NA,NA,"Anti Cancer Drug Library"
"270","Cepharanthine","IR+ Compounds","1uM","AstroD",0.714810380596471,1.23892623101772,1.15571480104019,-1.17083081019397,0.632177517555531,0.352772323370011,0.518403916129427,0.833102190305512,NA,NA,"Anti Cancer Drug Library"
"271","Cepharanthine","IR+ Compounds","3uM","AstroF",0.899496788374593,0.39433970605781,0.310965935412898,-0.481238235185371,-0.53441275356765,-0.9175618997855,-0.870736630497487,0.16938040298373,0.898935811817707,0.703526505730604,"Anti Cancer Drug Library"
"272","Cepharanthine","IR+ Compounds","1uM","AstroF",0.446218095568338,-0.657473034105528,0.257744887449311,-0.991099665720916,0.30952023021713,-0.927897721500846,-0.144793101479429,-0.417553626500139,-0.164327140088311,0.565734305690005,"Anti Cancer Drug Library"
"273","Chidamide","IR+ Compounds","3uM","AstroD",1.25408638663743,0.744880639750407,-0.61087533959794,-0.220492291548693,-0.978927439852801,0.73699312948482,-1.00992187661308,-0.0897056378580078,NA,NA,"Anti Cancer Drug Library"
"274","Chidamide","IR+ Compounds","1uM","AstroD",0.975639325478794,-0.328637514570889,0.578240902624327,0.96405511243053,0.1968662698124,-0.351175549129268,-0.415799173603677,0.395373700048262,NA,NA,"Anti Cancer Drug Library"
"275","Chidamide","IR+ Compounds","3uM","AstroF",1.39475491242265,0.520474924499816,-0.380802677175064,-0.154704255781619,-0.69382877358055,-1.1276534331856,1.0687239492016,0.845117435191059,-0.260822306851993,-2.87257385738816,"Anti Cancer Drug Library"
"276","Chidamide","IR+ Compounds","1uM","AstroF",1.29166340875098,-1.35208406455678,-0.348795985909569,0.64518978528536,0.377566548198888,-0.445190202773563,-1.00734264151089,0.182027295241259,-0.37913161401586,-1.01607013178113,"Anti Cancer Drug Library"
"277","Chloroambucil","IR+ Compounds","1uM","AstroD",0.862799278870169,-0.719533626233494,0.00922239631070303,0.7583828837938,0.61437529194304,-0.784014369667498,0.582538133990308,-1.11837759704936,NA,NA,"Anti Cancer Drug Library"
"278","Chloroambucil","IR+ Compounds","3uM","AstroD",0.706189644379631,-0.617964315346383,-0.0645530940073171,-0.535865716692206,-0.571088443167695,-0.492262379545316,-0.564176461386844,0.176685943715366,NA,NA,"Anti Cancer Drug Library"
"279","Chloroambucil","IR+ Compounds","3uM","AstroF",1.09414370497765,0.150742908503198,-0.41160954736517,0.778169898601003,0.314869633008705,-0.10152392852179,-1.11727183960344,-1.61363840075729,-0.162612011905273,0.325808940673927,"Anti Cancer Drug Library"
"280","Chloroambucil","IR+ Compounds","1uM","AstroF",0.716643683241947,-1.05593937880238,0.619562891728579,-0.216096432592439,0.0902831678115329,1.01142910197071,-0.254514130918263,0.308713583966433,-0.0763255673255013,0.181135300555956,"Anti Cancer Drug Library"
"281","Chloropyramine hydrochloride","IR+ Compounds","3uM","AstroD",1.03740694641754,1.21935521822068,-0.203486835586016,0.807389599396277,0.284883780255997,0.497778955536171,0.481094821388836,0.369897763748747,NA,NA,"Anti Cancer Drug Library"
"282","Chloropyramine hydrochloride","IR+ Compounds","1uM","AstroD",0.764476863096538,0.845853314598705,1.10679804144848,0.859243753249207,-0.0570507145810666,-0.623118097476249,-1.36496591497967,-0.212699680042674,NA,NA,"Anti Cancer Drug Library"
"283","Chloropyramine hydrochloride","IR+ Compounds","1uM","AstroF",1.01859887223702,0.688614228988332,0.978697800725854,0.592215121703462,0.114957427455866,0.194270709109928,0.733268678792464,0.302724184584819,0.0216222958474538,-2.80243178545168,"Anti Cancer Drug Library"
"284","Chloropyramine hydrochloride","IR+ Compounds","3uM","AstroF",0.722956818244914,0.0763856422061379,0.485327948464418,-1.30587267124043,1.11669025591252,-1.18101832242691,-0.718235207904306,0.423647878515483,0.606308574561083,0.437009952076076,"Anti Cancer Drug Library"
"285","Chlorotrianisene","IR+ Compounds","1uM","AstroD",1.08476336188162,-1.50392792452784,-0.428965524564315,0.354568967114116,-0.565740448566112,-1.49795465434108,-1.94275425057428,-0.685338781230939,NA,NA,"Anti Cancer Drug Library"
"286","Chlorotrianisene","IR+ Compounds","3uM","AstroD",1.08382369663924,-0.435334066664072,0.265604381056244,-0.336800836153371,-0.124651301302507,-0.230378173518922,-1.08964157381048,-0.683738184729162,NA,NA,"Anti Cancer Drug Library"
"287","Chlorotrianisene","IR+ Compounds","3uM","AstroF",1.07410124196707,0.368953518991666,0.368965022440837,-0.0812027435487561,-1.7868246734164,1.72688977575465,-0.0699894900777057,0.46157565256112,0.0192929795805642,0.696851765938297,"Anti Cancer Drug Library"
"288","Chlorotrianisene","IR+ Compounds","1uM","AstroF",1.07252553079823,-0.674913667265305,0.179687361076773,0.696716701810091,-0.22362471357633,0.228408505180695,-0.332368682163866,0.553142862298636,-0.044483226738493,0.268284802792772,"Anti Cancer Drug Library"
"289","Chlorpromazine hydrochloride","IR+ Compounds","3uM","AstroD",1.30740805115983,-0.475168382033925,-0.725119212270889,-0.506068778038105,-0.483283030624407,-0.475398787689255,-1.11095669633401,-1.991517366112,NA,NA,"Anti Cancer Drug Library"
"290","Chlorpromazine hydrochloride","IR+ Compounds","1uM","AstroD",0.576859666708539,0.255127038077993,-0.905472793531569,-0.545621680974625,-0.970445540500813,-0.548445329277573,0.186485534210132,-0.770506517299244,NA,NA,"Anti Cancer Drug Library"
"291","Chlorpromazine hydrochloride","IR+ Compounds","1uM","AstroF",1.18482161648091,-0.913665400454258,-0.860469085796286,0.121798891228421,-0.232579832138558,-0.142100247669801,-0.796758321542253,0.347803807734427,-0.74983060797897,0.713366880415699,"Anti Cancer Drug Library"
"292","Chlorpromazine hydrochloride","IR+ Compounds","3uM","AstroF",0.979145184502048,0.773495895145333,-0.338484187958741,0.0478311043567124,-1.028839097015,-0.633867062760556,-0.844834151923372,-0.732374742755108,-1.16425538056459,0.940147582308538,"Anti Cancer Drug Library"
"293","Ciclopirox ethanolamine","IR+ Compounds","3uM","AstroD",1.42772424032051,-0.532301422620391,-2.77790834791704,-0.836487530865993,0.820859719551694,0.415300937737792,1.03499975449462,-1.81794536415872,NA,NA,"Anti Cancer Drug Library"
"294","Ciclopirox ethanolamine","IR+ Compounds","1uM","AstroD",0.8557091059531,1.18064517337665,-1.19388597346034,1.39898625353942,1.05731479267904,-0.746449348231344,0.000201979153733188,0.466195014189881,NA,NA,"Anti Cancer Drug Library"
"295","Ciclopirox ethanolamine","IR+ Compounds","3uM","AstroF",1.38891675132027,0.6940627635817,-2.70613544424845,-0.534220817591258,0.850226368021714,-0.456335503341755,-0.196428107213022,1.16631041377112,0.188229387290725,0.695260284815734,"Anti Cancer Drug Library"
"296","Ciclopirox ethanolamine","IR+ Compounds","1uM","AstroF",1.01601693701326,0.45100615445773,-0.59356030648496,-0.754019974350669,-0.98301588929545,-0.0986010835951451,1.01453456115694,1.30515229467342,0.435359305053848,-0.0886267052510141,"Anti Cancer Drug Library"
"297","Cisplatin","IR+ Compounds","3uM","AstroD",1.2187428704139,0.388783521306319,-0.122546190908086,0.107342603921165,0.519523561156677,0.158265771534103,0.042245865821191,-0.630867329742697,NA,NA,"Anti Cancer Drug Library"
"298","Cisplatin","IR+ Compounds","1uM","AstroD",0.831857605983972,-0.37053880017591,0.509192590056903,1.21881298725692,0.16708954242405,-0.420810419903185,0.244038694120655,-0.239080398958839,NA,NA,"Anti Cancer Drug Library"
"299","Cisplatin","IR+ Compounds","3uM","AstroF",1.15802973282796,-0.671910436951901,0.18229165382069,0.305804647950977,-0.168394493998553,1.0797253463847,-0.952748616687514,-0.678903355453724,-0.42706950596014,-0.850523991954978,"Anti Cancer Drug Library"
"300","Cisplatin","IR+ Compounds","1uM","AstroF",0.871100493055869,-2.05744202907491,0.673632763262247,0.776254204870609,-0.0723522407498057,0.28254171406418,-0.116661650247653,0.677255634149379,-0.570590980014691,-0.815820530676934,"Anti Cancer Drug Library"
"301","Clioquinol","IR+ Compounds","3uM","AstroD",1.18721442811955,0.532577448728063,-2.12232549575271,-2.5154075834184,1.22300200205243,0.592097841141548,-0.166366718212867,-0.0394872844235324,NA,NA,"Anti Cancer Drug Library"
"302","Clioquinol","IR+ Compounds","1uM","AstroD",1.15200108010839,0.423972101849876,0.201227061589502,-1.83015081008257,0.901596671117885,0.613313904804398,-0.0997983454164417,-0.138161509223023,NA,NA,"Anti Cancer Drug Library"
"303","Clioquinol","IR+ Compounds","1uM","AstroF",1.24536207372244,-2.2587650259311,-0.940833731640483,0.773668111512057,3.48215527073248,-1.88613844429432,0.739006413512073,1.27144900662287,2.09946738511808,-0.653366850735952,"Anti Cancer Drug Library"
"304","Clioquinol","IR+ Compounds","3uM","AstroF",0.759624479191823,0.737875946272501,-0.77390947493979,-0.517045696147444,1.75711871825782,-1.33204665227768,1.37432393069202,1.30376507519519,1.4474602102804,2.96602779819795,"Anti Cancer Drug Library"
"305","Clofarabine","IR+ Compounds","1uM","AstroD",0.852037741073657,-0.0708148780614338,-0.0292591088526235,-0.0767495682692466,-0.603854105046923,0.336413766900444,1.35975635492996,-1.22496155756688,NA,NA,"Anti Cancer Drug Library"
"306","Clofarabine","IR+ Compounds","3uM","AstroD",0.782621921998136,-0.130355913177604,0.177310397742893,0.114059733276666,-1.06809191571101,-0.120242058979923,1.32057538420141,0.223635530260185,NA,NA,"Anti Cancer Drug Library"
"307","Clofarabine","IR+ Compounds","3uM","AstroF",1.10215783795519,1.97410075162737,-0.986637528399392,-0.156525431114208,-1.19542138665958,-0.58782174246146,-0.385543021169363,-0.909895386088224,-0.550489461477011,1.78313467703051,"Anti Cancer Drug Library"
"308","Clofarabine","IR+ Compounds","1uM","AstroF",0.450132549059366,-1.77819937195598,1.62243497390352,-0.668993550599327,-0.640130103830603,0.461744426976612,-0.144753492079119,0.557177420588486,-0.114798150131259,-0.441519540119476,"Anti Cancer Drug Library"
"309","Cobimetinib","IR+ Compounds","1uM","AstroD",1.13181061223146,-2.98919533386017,1.47568012952911,1.21204192495953,1.80910482117521,-1.34278276144066,-0.851935098705711,-0.17126976322211,NA,NA,"Anti Cancer Drug Library"
"310","Cobimetinib","IR+ Compounds","3uM","AstroD",0.864438970588113,-2.4374916533669,3.06433864772853,0.109759486665474,1.67134871311986,-1.00756665646258,-0.883585244971726,0.148487557246872,NA,NA,"Anti Cancer Drug Library"
"311","Cobimetinib","IR+ Compounds","3uM","AstroF",0.72445500680079,-2.46623789183117,0.700528892651932,1.79017950378381,2.47472431252563,1.69235739754226,1.13867246880815,0.0753986843831837,-1.58164883584141,0.0176595019275341,"Anti Cancer Drug Library"
"312","Cobimetinib","IR+ Compounds","1uM","AstroF",0.690039977736368,-5.09634831508724,2.14916883214409,0.366711861038329,2.0600325876214,2.40755703887637,2.89487415179669,-0.523570246865301,-2.87391096031264,-1.21815114227746,"Anti Cancer Drug Library"
"313","Coenzyme Q10","IR+ Compounds","3uM","AstroD",1.25577288957049,-0.457670935751488,-0.248304737572737,0.29596315093087,-0.636815441986694,-0.119366596482445,-0.201306832205053,-0.189125222174123,NA,NA,"Anti Cancer Drug Library"
"314","Coenzyme Q10","IR+ Compounds","1uM","AstroD",0.63906017453182,0.23842891557295,0.310750573948642,-0.21703764223673,-0.703392237042306,0.168424753253772,2.99865399294788,-0.641620039192862,NA,NA,"Anti Cancer Drug Library"
"315","Coenzyme Q10","IR+ Compounds","3uM","AstroF",1.12725187770933,-0.210793840289384,-1.23194023029694,0.39356401291628,0.641414101782959,-1.02419588709627,-1.30125934021417,-1.13238033385248,-0.766083240691974,0.145727547319751,"Anti Cancer Drug Library"
"316","Coenzyme Q10","IR+ Compounds","1uM","AstroF",1.02266162925538,-0.676182179594698,-0.50853487981322,0.478053128267001,-0.20720395413046,-1.01732667879113,-1.08120539831293,-1.52777012732238,-1.30089493257539,0.287980566969422,"Anti Cancer Drug Library"
"317","Copanlisib","IR+ Compounds","3uM","AstroD",0.825564950415823,0.238441680347984,0.352634661554164,-0.669743883022716,0.277556633194235,-0.127299462565181,-1.09239758054392,0.0705776633093003,NA,NA,"Anti Cancer Drug Library"
"318","Copanlisib","IR+ Compounds","1uM","AstroD",0.81933050042195,-0.0262452514908805,0.588206739510826,-0.407743399495458,-0.864784381692817,-0.438997694936298,-1.09951237666272,0.369717587673546,NA,NA,"Anti Cancer Drug Library"
"319","Copanlisib","IR+ Compounds","3uM","AstroF",0.976390626404251,0.0265284780008956,0.446346667321164,0.00150116792934399,-0.817899403432315,-1.26644287725777,-0.739405501811508,0.564592444973358,0.0881733025595746,-0.150564066857012,"Anti Cancer Drug Library"
"320","Copanlisib","IR+ Compounds","1uM","AstroF",0.450410738533125,-2.05301156675961,1.27203574848148,-0.31794024512044,-0.510327544892844,0.223143155181008,0.283959126322725,-0.115726612921518,-0.255843221708569,0.0061873566051547,"Anti Cancer Drug Library"
"321","Crenolanib","IR+ Compounds","3uM","AstroD",1.37519364412741,-2.78351079120573,-1.73437896487811,-0.264479913200017,-0.064439101234338,-1.14079966195389,-0.701153813927347,-0.938434333095448,NA,NA,"Anti Cancer Drug Library"
"322","Crenolanib","IR+ Compounds","1uM","AstroD",0.953001759895328,-2.21757053837109,-0.911551266424732,0.578676801804627,-1.1507397646772,-0.563425984960882,1.95099057917588,-0.492555941959688,NA,NA,"Anti Cancer Drug Library"
"323","Crenolanib","IR+ Compounds","1uM","AstroF",0.786738736210541,-3.63411609390506,0.309159623863825,0.868717439616708,-0.834619752297753,-0.774300769950432,-0.784065595699878,0.235418942425813,-1.04700443042533,1.47963863353602,"Anti Cancer Drug Library"
"324","Crizotinib","IR+ Compounds","3uM","AstroD",1.04400914341164,2.3442095380572,-0.845015339750176,-2.31749237929069,-1.19864937293137,1.8803175789237,0.638155550739519,0.359181247180375,NA,NA,"Anti Cancer Drug Library"
"325","Crizotinib","IR+ Compounds","1uM","AstroD",0.85172445147656,1.96366264912978,-0.209162367913099,-1.44209978391372,-0.546422488641161,0.767266667216793,0.200364548337425,-0.737389165859533,NA,NA,"Anti Cancer Drug Library"
"326","Crizotinib","IR+ Compounds","3uM","AstroF",1.06087142956884,0.825443770994352,-2.73805168514101,-2.31967941466425,-1.23416399796615,0.0206182308264558,1.59639848744644,0.00249265407430388,2.0604786132005,1.78258221467743,"Anti Cancer Drug Library"
"327","Crizotinib","IR+ Compounds","1uM","AstroF",0.743829195753489,-0.83618627623501,-0.276926281028291,-1.97639998283586,-1.84186631404786,-0.904301265717488,0.0272753713901483,0.882846703009035,0.777132740009623,-0.222683188686895,"Anti Cancer Drug Library"
"328","Cyclocytidine hydrochloride","IR+ Compounds","1uM","AstroD",1.21926126472346,-0.391134115879948,0.994743514813844,-0.72460929893794,-0.1555146758959,0.865212075927179,0.00408118676309043,-1.00501375286264,NA,NA,"Anti Cancer Drug Library"
"329","Cyclocytidine hydrochloride","IR+ Compounds","3uM","AstroD",0.815806840725499,-0.777531446238642,0.420773050473441,0.955922749805768,-0.141150391652014,-0.725388528866813,-0.407761256327039,0.594777443073989,NA,NA,"Anti Cancer Drug Library"
"330","Cyclocytidine hydrochloride","IR+ Compounds","3uM","AstroF",1.35238877070516,0.976760166504491,-0.399602631499416,1.3144566513388,-2.07551106241762,0.757150966065987,-0.0849719262318874,-0.267449603710849,-0.548221804123868,0.213808587432756,"Anti Cancer Drug Library"
"331","Cyclocytidine hydrochloride","IR+ Compounds","1uM","AstroF",0.805135352307858,-0.851828234418777,0.15199735288889,1.25032432721904,-0.216971068795687,-0.531059522938723,0.401532222540925,-0.0203396957935082,-2.38082922014743,0.253584593979762,"Anti Cancer Drug Library"
"332","Cyclophosphamide monohydrate","IR+ Compounds","3uM","AstroD",1.11622760640058,-0.707510404772783,-0.602627344565358,2.48294444060985,0.38400021931967,-0.357848423749775,1.53846587415697,0.380324120847586,NA,NA,"Anti Cancer Drug Library"
"333","Cyclophosphamide monohydrate","IR+ Compounds","1uM","AstroD",0.911132368302354,0.0910742925448011,-0.206395533436451,-0.969437656754725,-0.643716313547423,-0.274388280222781,-0.803084293205323,-1.07089670695737,NA,NA,"Anti Cancer Drug Library"
"334","Cyclophosphamide monohydrate","IR+ Compounds","3uM","AstroF",0.935339683027637,0.0798122953218801,0.27213314075666,-0.409898495997734,-0.281112977124996,-0.601745081864633,-0.274507055026009,-0.922389545788953,-1.12039491071341,-1.03330655294376,"Anti Cancer Drug Library"
"335","Cyclophosphamide monohydrate","IR+ Compounds","1uM","AstroF",0.863004842584073,-0.772260863872221,0.836914802476701,0.901488768546394,0.429073669915814,0.260411838415718,-0.890135165038163,0.794906775825672,-0.862610619869546,0.0200407477398918,"Anti Cancer Drug Library"
"336","Cyproterone acetate","IR+ Compounds","3uM","AstroD",1.24484024826033,-0.399222851686772,-1.87638478563703,1.27419428341579,-0.126667598500201,-0.693765500427811,0.0487905034947261,-0.885615468742909,NA,NA,"Anti Cancer Drug Library"
"337","Cyproterone acetate","IR+ Compounds","1uM","AstroD",1.20147716255901,-0.559778259564142,-0.399501066188214,0.965434644298855,0.261039129602606,-0.466644439494139,-0.691297445507976,-0.605747016027802,NA,NA,"Anti Cancer Drug Library"
"338","Cyproterone acetate","IR+ Compounds","3uM","AstroF",1.13475917764698,-0.0705352425560211,-1.00494898866219,-0.261903325257038,-0.220064360327187,2.48681944177604,1.20341215784659,-1.11177044374977,-1.62723138925322,-0.723667558604775,"Anti Cancer Drug Library"
"339","Cyproterone acetate","IR+ Compounds","1uM","AstroF",0.995968124698404,-0.863411796893833,-0.63626212299357,1.14415070844942,-0.700318347440639,0.0750983610710264,-0.11133352229153,-0.0972291404170475,-1.84868838101982,1.50219238491099,"Anti Cancer Drug Library"
"340","Cytarabine","IR+ Compounds","3uM","AstroD",1.22516412604805,1.14593703464036,0.499533711741531,0.672740500409618,0.011214930586862,1.41942742743628,1.7514790719117,-0.497088179179415,NA,NA,"Anti Cancer Drug Library"
"341","Cytarabine","IR+ Compounds","1uM","AstroD",0.812267559395553,0.14944713295918,0.0529204905482575,0.274425205174776,-1.48160063323465,0.110924442385439,0.0243633193374619,-0.753081149151974,NA,NA,"Anti Cancer Drug Library"
"342","Cytarabine","IR+ Compounds","3uM","AstroF",1.12071294039337,0.477199563847074,1.04767046687001,0.630763617584693,-0.280563492040636,-0.533017386993856,-0.529681198791091,0.604664857512637,0.25971313387102,-0.344943529384394,"Anti Cancer Drug Library"
